"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.861653932E1,1.098824024E0,-8.332177997E-1,5.995931625E-1
2.862153932E1,1.358837724E0,-7.479162216E-1,3.301811218E-1
2.862653932E1,1.553449869E0,-6.319369674E-1,4.179000854E-3
2.863153932E1,1.653792858E0,-5.323584080E-1,-2.407503128E-1
2.863653932E1,1.731407881E0,-5.301325321E-1,-3.343172073E-1
2.864153932E1,1.773266673E0,-5.816416740E-1,-4.230537415E-1
2.864653932E1,1.715069413E0,-5.980208516E-1,-4.595050812E-1
2.865153932E1,1.697857141E0,-6.246216297E-1,-4.129295349E-1
2.865653932E1,1.657523513E0,-7.619812489E-1,-2.706804276E-1
2.866153932E1,1.634175181E0,-9.078317285E-1,-1.219148636E-1
2.866653932E1,1.596747994E0,-1.040026903E0,-7.247924805E-4
2.867153932E1,1.557510376E0,-1.105793834E0,2.848529816E-2
2.867653932E1,1.497781515E0,-1.110559702E0,-3.083515167E-2
2.868153932E1,1.397168398E0,-1.079457760E0,-1.687345505E-1
2.868653932E1,1.319834471E0,-1.027140260E0,-3.552780151E-1
2.869153932E1,1.266600847E0,-1.012274742E0,-5.643606186E-1
2.869653932E1,1.254064560E0,-9.769660830E-1,-8.099966049E-1
2.870153932E1,1.236529589E0,-8.994278908E-1,-1.044096947E0
2.870653932E1,1.242639780E0,-7.949689627E-1,-1.263510704E0
2.871153932E1,1.207861185E0,-6.710414886E-1,-1.520138741E0
2.871653932E1,1.213750243E0,-5.497373343E-1,-1.774420738E0
2.872153932E1,1.231343031E0,-4.663760066E-1,-2.025883675E0
2.872653932E1,1.200882077E0,-4.165898263E-1,-2.277049065E0
2.873153932E1,1.124882221E0,-4.191600680E-1,-2.445641994E0
2.873653932E1,1.078981876E0,-4.279921055E-1,-2.564322472E0
2.874153932E1,1.019999385E0,-4.350472689E-1,-2.653707981E0
2.874653932E1,9.599158764E-1,-4.526782632E-1,-2.700039864E0
2.875153932E1,8.764277697E-1,-4.452934265E-1,-2.728188038E0
2.875653932E1,7.575063109E-1,-4.891188145E-1,-2.727823734E0
2.876153932E1,6.876406074E-1,-5.519608259E-1,-2.702935219E0
2.876653932E1,6.009013653E-1,-6.298195720E-1,-2.667527199E0
2.877153932E1,5.559819937E-1,-7.301856875E-1,-2.627330780E0
2.877653932E1,5.326575041E-1,-7.667802572E-1,-2.606369972E0
2.878153932E1,5.109026432E-1,-7.638970613E-1,-2.624263763E0
2.878653932E1,5.638829470E-1,-7.196036577E-1,-2.627887726E0
2.879153932E1,5.894215107E-1,-6.602736712E-1,-2.638400078E0
2.879653932E1,6.019148827E-1,-5.959861279E-1,-2.658160210E0
2.880153932E1,5.996086597E-1,-5.294589996E-1,-2.647130966E0
2.880653932E1,6.395742893E-1,-4.306000471E-1,-2.641859055E0
2.881153932E1,6.689065695E-1,-3.255485594E-1,-2.649573803E0
2.881653932E1,7.506995797E-1,-2.332204282E-1,-2.577279091E0
2.882153932E1,8.018710613E-1,-1.577176899E-1,-2.502725124E0
2.882653932E1,8.209593296E-1,-1.085905433E-1,-2.356396675E0
2.883153932E1,8.978700638E-1,-4.849645495E-2,-2.110025406E0
2.883653932E1,9.508777261E-1,-2.060151100E-2,-1.823977470E0
2.884153932E1,9.879623652E-1,-1.949769258E-2,-1.535731316E0
2.884653932E1,1.059599161E0,-3.908821940E-2,-1.339820862E0
2.885153932E1,1.103235126E0,-1.002818644E-1,-1.154815674E0
2.885653932E1,1.178032160E0,-1.732608378E-1,-9.450416565E-1
2.886153932E1,1.204207063E0,-2.930522561E-1,-6.931037903E-1
2.886653932E1,1.201068044E0,-4.544203877E-1,-4.528980255E-1
2.887153932E1,1.191222787E0,-6.378403902E-1,-2.868537903E-1
2.887653932E1,1.174236298E0,-8.382651210E-1,-1.874294281E-1
2.888153932E1,1.164734125E0,-1.021575689E0,-8.162784576E-2
2.888653932E1,1.279143810E0,-1.141940832E0,3.776264191E-2
2.889153932E1,1.392576814E0,-1.191759586E0,2.767314911E-1
2.889653932E1,1.632097363E0,-1.182979226E0,6.060333252E-1
2.890153932E1,1.781094790E0,-1.123183727E0,8.619728088E-1
2.890653932E1,1.896998644E0,-1.012196660E0,1.121469498E0
2.891153932E1,1.989762664E0,-8.728655577E-1,1.413925171E0
2.891653932E1,2.017508507E0,-8.047311306E-1,1.545791626E0
2.892153932E1,2.080573797E0,-8.096415997E-1,1.665435791E0
2.892653932E1,2.088225126E0,-8.950594664E-1,1.766279221E0
2.893153932E1,2.044271231E0,-1.029609442E0,1.844132423E0
2.893653932E1,1.961312056E0,-1.170554519E0,1.895501137E0
2.894153932E1,1.818682194E0,-1.271842480E0,1.865536690E0
2.894653932E1,1.670200586E0,-1.380665779E0,1.843544006E0
2.895153932E1,1.583588123E0,-1.479823112E0,1.815023422E0
2.895653932E1,1.630993128E0,-1.519100189E0,1.950551987E0
2.896153932E1,1.775657177E0,-1.502340794E0,2.144327164E0
2.896653932E1,1.989289045E0,-1.387448430E0,2.328548431E0
2.897153932E1,2.253857374E0,-1.219647884E0,2.420088768E0
2.897653932E1,2.489305973E0,-1.052519917E0,2.432036400E0
2.898153932E1,2.687721729E0,-8.975244761E-1,2.415365219E0
2.898653932E1,2.924084187E0,-7.967913151E-1,2.325128555E0
2.899153932E1,2.996422768E0,-8.153939247E-1,2.168011665E0
2.899653932E1,3.046187878E0,-8.499128819E-1,2.023035049E0
2.900153932E1,3.099555254E0,-9.046264887E-1,1.921721458E0
2.900653932E1,3.088643551E0,-9.725126624E-1,1.854069710E0
2.901153932E1,3.032335758E0,-1.010631084E0,1.812096596E0
2.901653932E1,2.995740414E0,-9.918171167E-1,1.741859436E0
2.902153932E1,2.961249590E0,-9.386682510E-1,1.606112480E0
2.902653932E1,2.952468634E0,-8.762416840E-1,1.430602074E0
2.903153932E1,2.988459587E0,-8.064392209E-1,1.196681023E0
2.903653932E1,3.006722689E0,-7.272359729E-1,9.227037430E-1
2.904153932E1,3.068093300E0,-6.537389755E-1,6.791515350E-1
2.904653932E1,3.191660881E0,-5.947324038E-1,4.173307419E-1
2.905153932E1,3.350587368E0,-5.738458037E-1,2.688112259E-1
2.905653932E1,3.377466202E0,-6.329932809E-1,2.273969650E-1
2.906153932E1,3.312334061E0,-7.525198460E-1,2.278804779E-1
2.906653932E1,3.150187016E0,-9.495498538E-1,3.485469818E-1
2.907153932E1,2.924742222E0,-1.198943377E0,6.629457474E-1
2.907653932E1,2.673730135E0,-1.460665464E0,1.041877747E0
2.908153932E1,2.415934086E0,-1.703557491E0,1.470496178E0
2.908653932E1,2.163204670E0,-1.923752546E0,1.820693016E0
2.909153932E1,1.942428470E0,-2.099886179E0,2.046043396E0
2.909653932E1,1.722666144E0,-2.222219944E0,2.116334915E0
2.910153932E1,1.582710743E0,-2.262817144E0,2.059077263E0
2.910653932E1,1.576048493E0,-2.182668209E0,1.875677109E0
2.911153932E1,1.666579962E0,-2.005288363E0,1.577815056E0
2.911653932E1,1.790109873E0,-1.790696502E0,1.161719322E0
2.912153932E1,1.923824787E0,-1.562424779E0,6.989097595E-1
2.912653932E1,2.048856258E0,-1.333039999E0,2.336492538E-1
2.913153932E1,2.209212780E0,-1.164967060E0,-1.578216553E-1
2.913653932E1,2.304902554E0,-1.047179461E0,-4.257469177E-1
2.914153932E1,2.357534647E0,-9.789403677E-1,-5.265970230E-1
2.914653932E1,2.360231876E0,-9.780814648E-1,-5.067071915E-1
2.915153932E1,2.269676924E0,-1.030276060E0,-3.952369690E-1
2.915653932E1,2.165267229E0,-1.153459191E0,-2.587604523E-1
2.916153932E1,2.010359764E0,-1.303664327E0,-7.126426697E-2
2.916653932E1,1.832854986E0,-1.454006433E0,1.412229538E-1
2.917153932E1,1.682573080E0,-1.585320830E0,3.189735413E-1
2.917653932E1,1.561378717E0,-1.656764984E0,4.284868240E-1
2.918153932E1,1.471562862E0,-1.651602387E0,4.769506454E-1
2.918653932E1,1.401518464E0,-1.577886581E0,4.924812317E-1
2.919153932E1,1.347983718E0,-1.463780999E0,4.666118622E-1
2.919653932E1,1.323340178E0,-1.338131189E0,3.334770203E-1
2.920153932E1,1.323130131E0,-1.186871290E0,1.184539795E-1
2.920653932E1,1.334606409E0,-1.028202534E0,-1.890306473E-1
2.921153932E1,1.349156380E0,-8.502064347E-1,-4.991712570E-1
2.921653932E1,1.366660595E0,-7.002923489E-1,-8.098020554E-1
2.922153932E1,1.359144807E0,-5.567485690E-1,-1.100980759E0
2.922653932E1,1.377744436E0,-4.399824440E-1,-1.349160194E0
2.923153932E1,1.389627695E0,-3.588308692E-1,-1.567618370E0
2.923653932E1,1.384271622E0,-2.709449232E-1,-1.792229652E0
2.924153932E1,1.372988939E0,-1.713763475E-1,-1.986063004E0
2.924653932E1,1.358045459E0,-8.970946074E-2,-2.166353226E0
2.925153932E1,1.369466066E0,-2.343600988E-2,-2.287808418E0
2.925653932E1,1.344291210E0,6.195902824E-3,-2.353853226E0
2.926153932E1,1.249592304E0,-2.212899923E-2,-2.368633747E0
2.926653932E1,1.141333818E0,-1.003095508E-1,-2.302159309E0
2.927153932E1,1.021814585E0,-1.989505291E-1,-2.200713158E0
2.927653932E1,8.808702826E-1,-2.947299480E-1,-2.029253960E0
2.928153932E1,7.472084761E-1,-3.803510368E-1,-1.862332344E0
2.928653932E1,6.267275214E-1,-4.443762600E-1,-1.697103500E0
2.929153932E1,5.597933531E-1,-4.658602476E-1,-1.594139099E0
2.929653932E1,4.824180901E-1,-4.889025092E-1,-1.519461632E0
2.930153932E1,4.611860514E-1,-4.993769228E-1,-1.521071434E0
2.930653932E1,4.858313203E-1,-4.999440312E-1,-1.555314064E0
2.931153932E1,4.801179171E-1,-4.517741799E-1,-1.609476089E0
2.931653932E1,5.088104606E-1,-3.888312876E-1,-1.680168152E0
2.932153932E1,5.570269227E-1,-3.142909408E-1,-1.716027260E0
2.932653932E1,6.389242411E-1,-2.411470413E-1,-1.713620186E0
2.933153932E1,6.903240085E-1,-2.080506086E-1,-1.747098923E0
2.933653932E1,6.746696234E-1,-1.842358112E-1,-1.818179607E0
2.934153932E1,6.954076290E-1,-1.774162948E-1,-1.864319324E0
2.934653932E1,6.724110842E-1,-1.726294756E-1,-1.918340683E0
2.935153932E1,6.240558624E-1,-2.065844536E-1,-1.978718758E0
2.935653932E1,5.669924021E-1,-2.575379014E-1,-1.994373322E0
2.936153932E1,4.592335820E-1,-2.492272854E-1,-2.054153919E0
2.936653932E1,2.698162198E-1,-2.333243787E-1,-2.109196663E0
2.937153932E1,9.295082092E-2,-2.064125538E-1,-2.164383411E0
2.937653932E1,-6.218981743E-2,-1.726858020E-1,-2.149802208E0
2.938153932E1,-1.985283494E-1,-1.656147242E-1,-2.136085510E0
2.938653932E1,-3.397211432E-1,-1.601778567E-1,-2.061456680E0
2.939153932E1,-3.689020276E-1,-1.347925663E-1,-1.858870029E0
2.939653932E1,-2.634726763E-1,-8.142453432E-2,-1.537193298E0
2.940153932E1,-1.239536405E-1,-2.982234955E-2,-1.183733940E0
2.940653932E1,-2.341759205E-2,1.612031460E-2,-8.409080505E-1
2.941153932E1,3.304660320E-2,8.831214905E-2,-4.926357269E-1
2.941653932E1,1.167212129E-1,2.097879052E-1,-1.388864517E-1
2.942153932E1,2.199638188E-1,3.774791360E-1,1.810359955E-1
2.942653932E1,3.135930002E-1,5.106898546E-1,3.667373657E-1
2.943153932E1,3.842331469E-1,5.719706416E-1,3.767528534E-1
2.943653932E1,4.306090176E-1,5.799479485E-1,1.595106125E-1
2.944153932E1,4.399909675E-1,5.571607947E-1,-2.099008560E-1
2.944653932E1,4.295254946E-1,5.792800784E-1,-5.607204437E-1
2.945153932E1,3.672904968E-1,6.555206776E-1,-8.768777847E-1
2.945653932E1,2.604011893E-1,7.215347886E-1,-1.047705650E0
2.946153932E1,1.654677987E-1,7.399358749E-1,-1.112892151E0
2.946653932E1,2.285838127E-2,7.149527073E-1,-1.161876678E0
2.947153932E1,-1.437531114E-1,6.522877812E-1,-1.169020653E0
2.947653932E1,-2.503327131E-1,5.595999956E-1,-1.065253258E0
2.948153932E1,-3.542221785E-1,4.996992350E-1,-9.195814133E-1
2.948653932E1,-4.759512544E-1,4.581271410E-1,-7.676239014E-1
2.949153932E1,-5.288707018E-1,3.947569728E-1,-5.896167755E-1
2.949653932E1,-4.844846129E-1,4.047411680E-1,-5.066223145E-1
2.950153932E1,-4.752135873E-1,4.616188109E-1,-3.875770569E-1
2.950653932E1,-4.217211008E-1,5.394332409E-1,-1.413602829E-1
2.951153932E1,-3.072160482E-1,5.220127106E-1,1.420888901E-1
2.951653932E1,-2.109658718E-1,4.497772157E-1,4.005270004E-1
2.952153932E1,-1.043108106E-1,3.824962378E-1,6.495590210E-1
2.952653932E1,-5.391812325E-2,3.439953327E-1,9.491720200E-1
2.953153932E1,-8.592498302E-2,2.760912776E-1,1.232445717E0
2.953653932E1,-1.910725236E-1,2.386641502E-1,1.472209930E0
2.954153932E1,-2.733864784E-1,2.545550168E-1,1.678793907E0
2.954653932E1,-3.102653623E-1,2.065920830E-1,1.872384071E0
2.955153932E1,-3.650081158E-1,1.202387512E-1,1.921741486E0
2.955653932E1,-4.416546226E-1,-1.023533940E-2,1.986135483E0
2.956153932E1,-5.450205207E-1,-1.799673438E-1,2.081135750E0
2.956653932E1,-6.534727216E-1,-3.754779100E-1,2.205012321E0
2.957153932E1,-8.398715854E-1,-4.992804527E-1,2.324091911E0
2.957653932E1,-9.873154163E-1,-4.617326260E-1,2.377910614E0
2.958153932E1,-1.021374464E0,-3.726338446E-1,2.329189301E0
2.958653932E1,-9.461374879E-1,-2.761915028E-1,2.099489212E0
2.959153932E1,-8.587459922E-1,-1.526670903E-1,1.954001427E0
2.959653932E1,-6.658051610E-1,-3.529723734E-2,1.894957542E0
2.960153932E1,-5.175212622E-1,1.923643053E-2,1.817738533E0
2.960653932E1,-3.960824609E-1,4.626246169E-2,1.712998390E0
2.961153932E1,-2.692835331E-1,5.528714508E-3,1.636478424E0
2.961653932E1,-1.614012122E-1,-1.726384461E-1,1.593848228E0
2.962153932E1,-1.050247252E-1,-4.733392000E-1,1.682838440E0
2.962653932E1,-8.088034391E-2,-8.641119599E-1,1.911049843E0
2.963153932E1,-1.896394789E-1,-1.290392637E0,2.294151306E0
2.963653932E1,-3.696181178E-1,-1.646317959E0,2.812724113E0
2.964153932E1,-5.663570762E-1,-1.976118803E0,3.428217888E0
2.964653932E1,-7.541009188E-1,-2.257173777E0,4.021615982E0
2.965153932E1,-9.166500568E-1,-2.485179424E0,4.587518692E0
2.965653932E1,-1.049663305E0,-2.634433508E0,5.089635849E0
2.966153932E1,-1.135769606E0,-2.719632864E0,5.472167969E0
2.966653932E1,-1.170426846E0,-2.669506073E0,5.652212143E0
2.967153932E1,-1.148776054E0,-2.566311836E0,5.592084885E0
2.967653932E1,-1.096775651E0,-2.454564333E0,5.319066048E0
2.968153932E1,-9.719695449E-1,-2.338255882E0,4.801198006E0
2.968653932E1,-8.156553507E-1,-2.210641861E0,4.114454269E0
2.969153932E1,-6.611847878E-1,-2.076867342E0,3.437146187E0
2.969653932E1,-4.913675785E-1,-1.921935439E0,2.838326454E0
2.970153932E1,-3.478424847E-1,-1.776224613E0,2.346986771E0
2.970653932E1,-2.573072910E-1,-1.632792354E0,2.009172440E0
2.971153932E1,-1.944057345E-1,-1.509083152E0,1.767479897E0
2.971653932E1,-1.996104419E-1,-1.434172392E0,1.602075577E0
2.972153932E1,-2.358097732E-1,-1.430025339E0,1.492259026E0
2.972653932E1,-3.058853149E-1,-1.480408549E0,1.384245872E0
2.973153932E1,-3.686089516E-1,-1.592264533E0,1.337906837E0
2.973653932E1,-4.463801682E-1,-1.726092696E0,1.304622650E0
2.974153932E1,-5.085682869E-1,-1.869814754E0,1.304205894E0
2.974653932E1,-5.930954814E-1,-1.993701100E0,1.341184616E0
2.975153932E1,-6.286569238E-1,-2.077705383E0,1.391488075E0
2.975653932E1,-6.168345213E-1,-2.117549419E0,1.413258553E0
2.976153932E1,-5.959620476E-1,-2.138418674E0,1.396506310E0
2.976653932E1,-5.501447916E-1,-2.080677748E0,1.314214706E0
2.977153932E1,-4.809942245E-1,-2.006282330E0,1.164611816E0
2.977653932E1,-4.283904135E-1,-1.909463167E0,1.036215782E0
2.978153932E1,-3.193633556E-1,-1.780141592E0,9.277553558E-1
2.978653932E1,-1.812178195E-1,-1.637201428E0,8.238897324E-1
2.979153932E1,-3.849256039E-2,-1.501319885E0,7.360706329E-1
2.979653932E1,6.576785445E-2,-1.388237596E0,6.877965927E-1
2.980153932E1,1.024988294E-1,-1.308953166E0,6.705331802E-1
2.980653932E1,1.266842782E-1,-1.258239269E0,6.905727386E-1
2.981153932E1,1.177230477E-1,-1.269749284E0,8.114604950E-1
2.981653932E1,8.914080262E-2,-1.330894351E0,9.862251282E-1
2.982153932E1,7.466435432E-3,-1.408876419E0,1.182034492E0
2.982653932E1,-9.743079543E-2,-1.513370752E0,1.378942490E0
2.983153932E1,-1.916122735E-1,-1.651998043E0,1.528238297E0
2.983653932E1,-2.802347243E-1,-1.763701200E0,1.637956619E0
2.984153932E1,-3.772912920E-1,-1.878495336E0,1.714171410E0
2.984653932E1,-4.777124524E-1,-1.956044555E0,1.789942741E0
2.985153932E1,-6.042307615E-1,-2.001370907E0,1.823966026E0
2.985653932E1,-6.697784066E-1,-2.022714615E0,1.802384377E0
2.986153932E1,-7.146769166E-1,-1.988525987E0,1.683265686E0
2.986653932E1,-7.403756380E-1,-1.934773684E0,1.467336655E0
2.987153932E1,-7.300539017E-1,-1.829932809E0,1.150135994E0
2.987653932E1,-7.146182060E-1,-1.732599735E0,8.402481079E-1
2.988153932E1,-6.964961290E-1,-1.641180158E0,5.287513733E-1
2.988653932E1,-6.581146717E-1,-1.571101904E0,2.534952164E-1
2.989153932E1,-6.280212402E-1,-1.512161970E0,1.025867462E-1
2.989653932E1,-5.423957109E-1,-1.370172620E0,-3.538799286E-2
2.990153932E1,-4.325079918E-1,-1.179436326E0,-1.866016388E-1
2.990653932E1,-3.563587070E-1,-9.543093443E-1,-3.124341965E-1
2.991153932E1,-2.828191519E-1,-7.522665858E-1,-4.272289276E-1
2.991653932E1,-2.381177247E-1,-6.088575721E-1,-5.138196945E-1
2.992153932E1,-2.313463390E-1,-5.341093540E-1,-6.250925064E-1
2.992653932E1,-2.852376699E-1,-4.825868309E-1,-7.590494156E-1
2.993153932E1,-3.722824454E-1,-4.838236570E-1,-8.841609955E-1
2.993653932E1,-4.570648074E-1,-4.778182209E-1,-1.036656380E0
2.994153932E1,-4.847137928E-1,-4.495750666E-1,-1.183463097E0
2.994653932E1,-5.261749029E-1,-4.034405351E-1,-1.262834549E0
2.995153932E1,-5.780878067E-1,-3.451954126E-1,-1.356228828E0
2.995653932E1,-5.574557185E-1,-2.747207582E-1,-1.436546326E0
2.996153932E1,-5.503328443E-1,-1.641629636E-1,-1.487762451E0
2.996653932E1,-5.200114250E-1,-4.737886041E-2,-1.514077187E0
2.997153932E1,-4.841857851E-1,7.135692239E-2,-1.527048111E0
2.997653932E1,-4.314270616E-1,1.811226755E-1,-1.553157806E0
2.998153932E1,-3.703267872E-1,2.938680053E-1,-1.589541435E0
2.998653932E1,-3.206976652E-1,3.807897568E-1,-1.643126488E0
2.999153932E1,-2.925972641E-1,4.595612586E-1,-1.726479530E0
2.999653932E1,-2.353846431E-1,5.246871710E-1,-1.812601089E0
3.000153932E1,-2.028753757E-1,5.944437385E-1,-1.899047852E0
3.000653932E1,-2.065550387E-1,6.531542540E-1,-2.002833366E0
3.001153932E1,-2.320769429E-1,7.149479985E-1,-2.104161263E0
3.001653932E1,-1.942928433E-1,7.547852397E-1,-2.190752983E0
3.002153932E1,-1.749717593E-1,8.336267471E-1,-2.279158592E0
3.002653932E1,-1.345455647E-1,9.205700755E-1,-2.363917828E0
3.003153932E1,-9.151455760E-2,9.995365143E-1,-2.517028809E0
3.003653932E1,-7.483512163E-2,1.010327458E0,-2.621768951E0
3.004153932E1,-1.221360564E-1,1.020773411E0,-2.674120426E0
3.004653932E1,-1.911627650E-1,1.021885991E0,-2.674771309E0
3.005153932E1,-2.378633022E-1,1.010324359E0,-2.682369232E0
3.005653932E1,-3.078799248E-1,1.003405213E0,-2.667885780E0
3.006153932E1,-3.594549298E-1,9.907054901E-1,-2.672906876E0
3.006653932E1,-3.968925476E-1,9.864917994E-1,-2.685637474E0
3.007153932E1,-4.422410727E-1,9.750049710E-1,-2.657949924E0
3.007653932E1,-5.054398179E-1,9.467607141E-1,-2.680575371E0
3.008153932E1,-6.201574802E-1,9.065132737E-1,-2.661888123E0
3.008653932E1,-7.013216019E-1,8.482810855E-1,-2.690627098E0
3.009153932E1,-7.133592367E-1,7.923941016E-1,-2.751484871E0
3.009653932E1,-7.175467014E-1,7.361773252E-1,-2.761090279E0
3.010153932E1,-6.492382288E-1,7.091022134E-1,-2.735725403E0
3.010653932E1,-5.120845437E-1,7.381486893E-1,-2.647500992E0
3.011153932E1,-3.630565405E-1,8.346672654E-1,-2.582054615E0
3.011653932E1,-2.509659529E-1,9.677933455E-1,-2.496830940E0
3.012153932E1,-1.893744469E-1,1.061998367E0,-2.414897919E0
3.012653932E1,-1.064942479E-1,1.105279565E0,-2.282403469E0
3.013153932E1,2.028608322E-2,1.114268661E0,-2.105737686E0
3.013653932E1,9.018903971E-2,1.070132852E0,-1.925929070E0
3.014153932E1,3.580051661E-2,1.006388783E0,-1.710271835E0
3.014653932E1,-6.501799822E-2,9.166025519E-1,-1.541843414E0
3.015153932E1,-1.795475483E-1,8.108298779E-1,-1.428992271E0
3.015653932E1,-3.237379193E-1,6.755048633E-1,-1.384655952E0
3.016153932E1,-4.513561726E-1,5.370486379E-1,-1.390756607E0
3.016653932E1,-5.365504026E-1,4.131982028E-1,-1.445874214E0
3.017153932E1,-6.283460259E-1,3.286092877E-1,-1.530274391E0
3.017653932E1,-7.404376864E-1,2.757111788E-1,-1.655415535E0
3.018153932E1,-8.176717162E-1,2.636529207E-1,-1.807149887E0
3.018653932E1,-8.489943743E-1,2.695025206E-1,-2.010643005E0
3.019153932E1,-8.637163043E-1,3.020732999E-1,-2.232809067E0
3.019653932E1,-8.969797492E-1,3.289893866E-1,-2.442208290E0
3.020153932E1,-8.868105412E-1,3.373124897E-1,-2.585390568E0
3.020653932E1,-8.612966537E-1,4.208108783E-1,-2.860730171E0
3.021153932E1,-1.001904607E0,4.067019820E-1,-3.033006668E0
3.021653932E1,-1.125445127E0,1.572723687E-1,-3.102063179E0
3.022153932E1,-1.228567362E0,1.746374369E-2,-3.173855782E0
3.022653932E1,-1.348335981E0,-8.969485760E-2,-3.036845684E0
3.023153932E1,-1.431873202E0,-1.024424732E-1,-2.883094788E0
3.023653932E1,-1.501411915E0,-8.165356517E-2,-2.619493961E0
3.024153932E1,-1.425512671E0,-7.866007090E-2,-2.229603767E0
3.024653932E1,-1.430214643E0,-1.738676429E-1,-1.846239090E0
3.025153932E1,-1.583145738E0,-3.867289424E-1,-1.438173294E0
3.025653932E1,-1.695708513E0,-6.795508862E-1,-9.868707657E-1
3.026153932E1,-1.823314905E0,-1.001055956E0,-5.231399536E-1
3.026653932E1,-1.896513224E0,-1.311620474E0,-3.143787384E-2
3.027153932E1,-1.858597875E0,-1.552796364E0,4.533786774E-1
3.027653932E1,-1.768585563E0,-1.772662282E0,8.726644516E-1
3.028153932E1,-1.568997860E0,-1.923572421E0,1.252765656E0
3.028653932E1,-1.290013194E0,-1.880403519E0,1.511842728E0
3.029153932E1,-1.024104953E0,-1.651738405E0,1.714010239E0
3.029653932E1,-7.047272921E-1,-1.387933254E0,1.831868172E0
3.030153932E1,-4.751427174E-1,-1.076384425E0,1.906771660E0
3.030653932E1,-3.821170032E-1,-8.159841895E-1,1.919922829E0
3.031153932E1,-3.265592456E-1,-6.551853418E-1,1.899556160E0
3.031653932E1,-3.065093458E-1,-5.892059207E-1,1.829157829E0
3.032153932E1,-2.732651234E-1,-5.985018015E-1,1.687601089E0
3.032653932E1,-2.409210652E-1,-6.521630883E-1,1.540772438E0
3.033153932E1,-2.466767728E-1,-7.278261185E-1,1.348164558E0
3.033653932E1,-2.706633806E-1,-8.305686116E-1,1.155669212E0
3.034153932E1,-3.374998271E-1,-9.400303364E-1,1.015877724E0
3.034653932E1,-4.003730118E-1,-1.018798351E0,9.620952606E-1
3.035153932E1,-3.921819925E-1,-1.030379653E0,9.875535965E-1
3.035653932E1,-3.929107189E-1,-9.975594282E-1,1.092942238E0
3.036153932E1,-4.736708105E-1,-9.973949790E-1,1.270261765E0
3.036653932E1,-6.628141403E-1,-1.070930719E0,1.534944534E0
3.037153932E1,-8.750693798E-1,-1.221170902E0,1.847922325E0
3.037653932E1,-1.107649326E0,-1.419265270E0,2.175681114E0
3.038153932E1,-1.334973335E0,-1.641784787E0,2.415840149E0
3.038653932E1,-1.549712300E0,-1.894176483E0,2.503613472E0
3.039153932E1,-1.706378102E0,-2.141214609E0,2.430966377E0
3.039653932E1,-1.813360453E0,-2.331745148E0,2.272347450E0
3.040153932E1,-1.734975457E0,-2.419607639E0,2.013094902E0
3.040653932E1,-1.512649894E0,-2.354722023E0,1.652069092E0
3.041153932E1,-1.308957219E0,-2.160178661E0,1.242450714E0
3.041653932E1,-1.137888670E0,-1.887732625E0,8.517665863E-1
3.042153932E1,-9.872056246E-1,-1.649765730E0,5.303897858E-1
3.042653932E1,-8.215993047E-1,-1.464211583E0,2.130365372E-1
3.043153932E1,-6.781558990E-1,-1.362245440E0,-4.589176178E-2
3.043653932E1,-5.860202909E-1,-1.292922974E0,-2.659530640E-1
3.044153932E1,-5.226635933E-1,-1.250331879E0,-3.806285858E-1
3.044653932E1,-5.223571062E-1,-1.235889316E0,-4.374952316E-1
3.045153932E1,-5.664361119E-1,-1.273067474E0,-4.645528793E-1
3.045653932E1,-6.568052769E-1,-1.303695321E0,-4.306926727E-1
3.046153932E1,-7.701697350E-1,-1.335570335E0,-3.729743958E-1
3.046653932E1,-8.962613344E-1,-1.296417117E0,-3.146371841E-1
3.047153932E1,-9.457432032E-1,-1.251902461E0,-3.182172775E-1
3.047653932E1,-9.442586899E-1,-1.157111406E0,-4.666376114E-1
3.048153932E1,-9.348002672E-1,-1.047379732E0,-6.795549393E-1
3.048653932E1,-9.192533493E-1,-9.046696424E-1,-9.358577728E-1
3.049153932E1,-8.627824783E-1,-7.287480235E-1,-1.186108589E0
3.049653932E1,-7.952928543E-1,-5.168608427E-1,-1.409600258E0
3.050153932E1,-7.224794626E-1,-2.879019976E-1,-1.625605583E0
3.050653932E1,-6.198647618E-1,-4.549026489E-2,-1.817425728E0
3.051153932E1,-5.337707996E-1,1.982232332E-1,-2.000572205E0
3.051653932E1,-4.882326126E-1,4.065784216E-1,-2.279909611E0
3.052153932E1,-3.991073966E-1,5.642682314E-1,-2.510702610E0
3.052653932E1,-3.174052536E-1,7.262221575E-1,-2.731925964E0
3.053153932E1,-2.539150715E-1,8.759305477E-1,-2.926232338E0
3.053653932E1,-2.420516014E-1,9.884028435E-1,-3.086360931E0
3.054153932E1,-2.476437539E-1,1.044435143E0,-3.162014008E0
3.054653932E1,-2.410362363E-1,1.054228187E0,-3.206952095E0
3.055153932E1,-2.604369521E-1,1.025546432E0,-3.190417290E0
3.055653932E1,-3.574563265E-1,9.855672121E-1,-3.134022236E0
3.056153932E1,-4.413477182E-1,9.417504072E-1,-3.126323700E0
3.056653932E1,-4.979863465E-1,8.618683815E-1,-3.101165295E0
3.057153932E1,-5.498583913E-1,7.353553772E-1,-3.039034843E0
3.057653932E1,-5.962218046E-1,5.790035725E-1,-2.875924110E0
