"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.143653932E1,5.983861516E-1,7.377778739E-2,-1.515075215E-3,-7.978023291E-1,1.064911970E2,5.240023167E0,6.655941087E0,-1.059521258E2
2.144153932E1,5.975971103E-1,7.292899489E-2,-1.315851114E-3,-7.984718680E-1,1.066040070E2,5.155593291E0,6.597326829E0,-1.060783776E2
2.144653932E1,5.967905769E-1,7.220728695E-2,-1.208429574E-3,-7.991405725E-1,1.067192324E2,5.088509081E0,6.543942201E0,-1.062048539E2
2.145153932E1,5.959787504E-1,7.162570208E-2,-1.210558112E-3,-7.997984886E-1,1.068351270E2,5.041388327E0,6.495738982E0,-1.063296384E2
2.145653932E1,5.951788693E-1,7.120995969E-2,-1.317090471E-3,-8.004308343E-1,1.069492313E2,5.015666228E0,6.455383830E0,-1.064499661E2
2.146153932E1,5.944150078E-1,7.099048793E-2,-1.506081084E-3,-8.010174036E-1,1.070581189E2,5.011601188E0,6.427088582E0,-1.065620664E2
2.146653932E1,5.937039674E-1,7.098925859E-2,-1.714964979E-3,-8.015442491E-1,1.071594082E2,5.025048232E0,6.417110513E0,-1.066634141E2
2.147153932E1,5.930669303E-1,7.118932158E-2,-1.882293611E-3,-8.019976020E-1,1.072500994E2,5.049281519E0,6.428006498E0,-1.067513804E2
2.147653932E1,5.925148096E-1,7.154627889E-2,-1.964668976E-3,-8.023736477E-1,1.073286589E2,5.077257350E0,6.458614063E0,-1.068251333E2
2.148153932E1,5.920555102E-1,7.200405747E-2,-1.944628078E-3,-8.026717305E-1,1.073939810E2,5.103507795E0,6.504923213E0,-1.068843719E2
2.148653932E1,5.917003683E-1,7.254680991E-2,-1.795017743E-3,-8.028850555E-1,1.074444709E2,5.124512992E0,6.567247069E0,-1.069277642E2
2.149153932E1,5.914683048E-1,7.320287824E-2,-1.490212046E-3,-8.029971123E-1,1.074774541E2,5.140041081E0,6.649803032E0,-1.069522569E2
2.149653932E1,5.913593526E-1,7.399110496E-2,-9.992843261E-4,-8.030058742E-1,1.074929371E2,5.148577005E0,6.756422388E0,-1.069576272E2
2.150153932E1,5.913620497E-1,7.489956915E-2,-3.119519097E-4,-8.029202223E-1,1.074925539E2,5.148298612E0,6.886781740E0,-1.069456761E2
2.150653932E1,5.914502888E-1,7.591252029E-2,5.613906542E-4,-8.027599454E-1,1.074800144E2,5.138911291E0,7.038896705E0,-1.069203022E2
2.151153932E1,5.915951062E-1,7.698876411E-2,1.605430269E-3,-8.025493026E-1,1.074594327E2,5.118770252E0,7.208134538E0,-1.068861890E2
2.151653932E1,5.917673369E-1,7.808971405E-2,2.774166409E-3,-8.023127317E-1,1.074349513E2,5.089215872E0,7.388009655E0,-1.068479581E2
2.152153932E1,5.919417147E-1,7.919649035E-2,4.027443472E-3,-8.020702600E-1,1.074101609E2,5.052425257E0,7.574216490E0,-1.068094108E2
2.152653932E1,5.920981492E-1,8.027799428E-2,5.302338861E-3,-8.018398285E-1,1.073879179E2,5.011841211E0,7.759729923E0,-1.067737459E2
2.153153932E1,5.922204363E-1,8.132519573E-2,6.559293717E-3,-8.016346693E-1,1.073705281E2,4.970302994E0,7.941114767E0,-1.067433366E2
2.153653932E1,5.922963929E-1,8.233171701E-2,7.757209241E-3,-8.014650941E-1,1.073597258E2,4.931000963E0,8.115041326E0,-1.067199330E2
2.154153932E1,5.923221485E-1,8.327490836E-2,8.859003894E-3,-8.013371825E-1,1.073560627E2,4.895690208E0,8.276905107E0,-1.067043633E2
2.154653932E1,5.923075221E-1,8.414613456E-2,9.817405604E-3,-8.012458086E-1,1.073581429E2,4.868190269E0,8.422605299E0,-1.066952366E2
2.155153932E1,5.922678654E-1,8.493079990E-2,1.057978999E-2,-8.011826277E-1,1.073637830E2,4.852468044E0,8.547095392E0,-1.066904407E2
2.155653932E1,5.922224120E-1,8.563620597E-2,1.112075057E-2,-8.011338115E-1,1.073702472E2,4.851572105E0,8.649182634E0,-1.066870249E2
2.156153932E1,5.921908149E-1,8.626879752E-2,1.140972134E-2,-8.010852337E-1,1.073747406E2,4.868985578E0,8.727241362E0,-1.066819689E2
2.156653932E1,5.921844084E-1,8.683837950E-2,1.143454388E-2,-8.010280728E-1,1.073756517E2,4.906644591E0,8.781264242E0,-1.066734458E2
2.157153932E1,5.922066280E-1,8.736690134E-2,1.121596806E-2,-8.009572625E-1,1.073724918E2,4.964214238E0,8.814657966E0,-1.066606634E2
2.157653932E1,5.922575400E-1,8.787220716E-2,1.079940144E-2,-8.008700609E-1,1.073652514E2,5.038756177E0,8.832159479E0,-1.066434588E2
2.158153932E1,5.923374929E-1,8.836110681E-2,1.026159711E-2,-8.007642031E-1,1.073538803E2,5.123665761E0,8.839638609E0,-1.066219148E2
2.158653932E1,5.924426601E-1,8.881509304E-2,9.672322311E-3,-8.006435037E-1,1.073389219E2,5.211155663E0,8.840193364E0,-1.065971274E2
2.159153932E1,5.925686747E-1,8.920917660E-2,9.072532877E-3,-8.005134463E-1,1.073209964E2,5.295633349E0,8.834362545E0,-1.065702994E2
2.159653932E1,5.927134590E-1,8.954540640E-2,8.506167680E-3,-8.003749251E-1,1.073003983E2,5.373161170E0,8.825360553E0,-1.065418507E2
2.160153932E1,5.928729169E-1,8.983092755E-2,7.988940924E-3,-8.002301455E-1,1.072777095E2,5.442744285E0,8.814949976E0,-1.065123086E2
2.160653932E1,5.930397149E-1,9.007219225E-2,7.529186551E-3,-8.000838757E-1,1.072539728E2,5.503986042E0,8.804348068E0,-1.064826502E2
2.161153932E1,5.932057752E-1,9.029014409E-2,7.127494086E-3,-7.999398708E-1,1.072303374E2,5.558220136E0,8.795574975E0,-1.064536762E2
2.161653932E1,5.933730893E-1,9.050263464E-2,6.777828559E-3,-7.997947931E-1,1.072065200E2,5.607286287E0,8.789842215E0,-1.064247684E2
2.162153932E1,5.935425417E-1,9.071504325E-2,6.457644049E-3,-7.996476293E-1,1.071823944E2,5.653653502E0,8.786089833E0,-1.063956333E2
2.162653932E1,5.937032725E-1,9.090764821E-2,6.131923757E-3,-7.995089889E-1,1.071595071E2,5.699034898E0,8.780184361E0,-1.063680744E2
2.163153932E1,5.938576629E-1,9.107004106E-2,5.763635039E-3,-7.993785739E-1,1.071375195E2,5.746128956E0,8.768611918E0,-1.063418238E2
2.163653932E1,5.940112481E-1,9.118982404E-2,5.327494815E-3,-7.992538214E-1,1.071156435E2,5.796442917E0,8.748459622E0,-1.063162348E2
2.164153932E1,5.941631128E-1,9.124218673E-2,4.798342939E-3,-7.991383076E-1,1.070940094E2,5.850520914E0,8.715733140E0,-1.062918145E2
2.164653932E1,5.943190787E-1,9.121110290E-2,4.156240262E-3,-7.990294695E-1,1.070717881E2,5.909118577E0,8.667551787E0,-1.062679631E2
2.165153932E1,5.944793579E-1,9.108661115E-2,3.382618772E-3,-7.989280820E-1,1.070489488E2,5.973230997E0,8.601724152E0,-1.062447839E2
2.165653932E1,5.946424019E-1,9.088017046E-2,2.464593388E-3,-7.988336086E-1,1.070257121E2,6.044826565E0,8.518420618E0,-1.062222668E2
2.166153932E1,5.948002827E-1,9.059969336E-2,1.387983910E-3,-7.987505198E-1,1.070032080E2,6.125675056E0,8.417446307E0,-1.062013799E2
2.166653932E1,5.949307335E-1,9.026274085E-2,1.602265693E-4,-7.986927032E-1,1.069846112E2,6.216096463E0,8.301090382E0,-1.061850465E2
2.167153932E1,5.950118357E-1,8.990027010E-2,-1.216465840E-3,-7.986722589E-1,1.069730483E2,6.317858489E0,8.172512829E0,-1.061758841E2
2.167653932E1,5.950256228E-1,8.953173459E-2,-2.703233389E-3,-7.986997366E-1,1.069710826E2,6.428603617E0,8.036328793E0,-1.061762510E2
2.168153932E1,5.949554331E-1,8.916559070E-2,-4.265598021E-3,-7.987861633E-1,1.069810898E2,6.545629323E0,7.895849817E0,-1.061884924E2
2.168653932E1,5.947881103E-1,8.880361915E-2,-5.854371935E-3,-7.989410162E-1,1.070049431E2,6.664458138E0,7.754773714E0,-1.062145971E2
2.169153932E1,5.945105709E-1,8.844260126E-2,-7.431404665E-3,-7.991744876E-1,1.070445007E2,6.781284880E0,7.615587218E0,-1.062565864E2
2.169653932E1,5.941131851E-1,8.806637675E-2,-8.959711529E-3,-7.994958162E-1,1.071011223E2,6.891538636E0,7.479487383E0,-1.063161970E2
2.170153932E1,5.936108181E-1,8.764225990E-2,-1.040989254E-2,-7.998979092E-1,1.071726726E2,6.990412718E0,7.345419977E0,-1.063919107E2
2.170653932E1,5.930185335E-1,8.713869750E-2,-1.178148389E-2,-8.003730774E-1,1.072569873E2,7.075840427E0,7.210419862E0,-1.064820763E2
2.171153932E1,5.923648909E-1,8.653093129E-2,-1.306073740E-2,-8.009030223E-1,1.073499835E2,7.145129800E0,7.072912623E0,-1.065830183E2
2.171653932E1,5.916651358E-1,8.580416441E-2,-1.425725035E-2,-8.014778495E-1,1.074494789E2,7.198313539E0,6.930727790E0,-1.066927277E2
2.172153932E1,5.909328582E-1,8.496873081E-2,-1.537662372E-2,-8.020861745E-1,1.075535307E2,7.236800492E0,6.784271689E0,-1.068090022E2
2.172653932E1,5.901669223E-1,8.401526511E-2,-1.643751375E-2,-8.027292490E-1,1.076622912E2,7.261696459E0,6.631384592E0,-1.069320492E2
2.173153932E1,5.893734521E-1,8.295524120E-2,-1.745796204E-2,-8.034006357E-1,1.077748819E2,7.275573990E0,6.471793500E0,-1.070606797E2
2.173653932E1,5.885586771E-1,8.180611581E-2,-1.845009066E-2,-8.040933013E-1,1.078904117E2,7.280870654E0,6.306183293E0,-1.071936118E2
2.174153932E1,5.877274933E-1,8.058815449E-2,-1.940480247E-2,-8.048014641E-1,1.080081809E2,7.278234480E0,6.136959262E0,-1.073297709E2
2.174653932E1,5.868930659E-1,7.934726775E-2,-2.029769868E-2,-8.055113554E-1,1.081263214E2,7.268712138E0,5.969848758E0,-1.074665441E2
2.175153932E1,5.860541368E-1,7.812085003E-2,-2.110372670E-2,-8.062210083E-1,1.082450102E2,7.252550540E0,5.809974268E0,-1.076035476E2
2.175653932E1,5.852028532E-1,7.695770264E-2,-2.178480290E-2,-8.069328070E-1,1.083653561E2,7.229496837E0,5.664449909E0,-1.077412111E2
2.176153932E1,5.843351861E-1,7.589481026E-2,-2.230372839E-2,-8.076477647E-1,1.084879243E2,7.198558367E0,5.539205287E0,-1.078796367E2
2.176653932E1,5.834536332E-1,7.497190684E-2,-2.263240144E-2,-8.083618283E-1,1.086123575E2,7.159788373E0,5.439747793E0,-1.080179638E2
2.177153932E1,5.825641995E-1,7.423018664E-2,-2.275869250E-2,-8.090679049E-1,1.087378048E2,7.114816059E0,5.370615699E0,-1.081548058E2
2.177653932E1,5.816804506E-1,7.370588183E-2,-2.268058434E-2,-8.097535968E-1,1.088623528E2,7.065897244E0,5.335154049E0,-1.082877816E2
2.178153932E1,5.807889619E-1,7.341320813E-2,-2.243702859E-2,-8.104265928E-1,1.089878937E2,7.017411730E0,5.332171747E0,-1.084185733E2
2.178653932E1,5.798670490E-1,7.333876193E-2,-2.206581645E-2,-8.111034036E-1,1.091176158E2,6.971703545E0,5.358095300E0,-1.085505602E2
2.179153932E1,5.788955747E-1,7.341934741E-2,-2.159622870E-2,-8.118023872E-1,1.092541986E2,6.926979924E0,5.405281336E0,-1.086873449E2
2.179653932E1,5.778610116E-1,7.356175035E-2,-2.103403211E-2,-8.125410080E-1,1.093995244E2,6.877282728E0,5.464810157E0,-1.088322084E2
2.180153932E1,5.767443707E-1,7.362069190E-2,-2.038906887E-2,-8.133450747E-1,1.095562334E2,6.813505938E0,5.522664435E0,-1.089899499E2
2.180653932E1,5.755162343E-1,7.344032079E-2,-1.967129670E-2,-8.142485023E-1,1.097284152E2,6.725838664E0,5.563854960E0,-1.091669575E2
2.181153932E1,5.741579708E-1,7.290713489E-2,-1.888505183E-2,-8.152732849E-1,1.099186286E2,6.606976891E0,5.577523331E0,-1.093673990E2
2.181653932E1,5.726611780E-1,7.196403295E-2,-1.806235500E-2,-8.164276481E-1,1.101279859E2,6.456191529E0,5.556059988E0,-1.095929794E2
2.182153932E1,5.710299690E-1,7.062029839E-2,-1.720816083E-2,-8.177049756E-1,1.103558402E2,6.274858099E0,5.499691194E0,-1.098426148E2
2.182653932E1,5.692818145E-1,6.894215941E-2,-1.631335728E-2,-8.190842867E-1,1.105996807E2,6.066961748E0,5.414777620E0,-1.101125162E2
2.183153932E1,5.674348623E-1,6.702173501E-2,-1.538903080E-2,-8.205418587E-1,1.108569122E2,5.840072757E0,5.308812326E0,-1.103984460E2
2.183653932E1,5.655138418E-1,6.496810913E-2,-1.445134543E-2,-8.220489025E-1,1.111240380E2,5.603319144E0,5.190591982E0,-1.106951501E2
2.184153932E1,5.635440272E-1,6.292302161E-2,-1.349540055E-2,-8.235755563E-1,1.113975061E2,5.365862680E0,5.073477804E0,-1.109971500E2
2.184653932E1,5.615570342E-1,6.098275632E-2,-1.251736749E-2,-8.250927925E-1,1.116729089E2,5.133838902E0,4.966567081E0,-1.112989037E2
2.185153932E1,5.595883409E-1,5.921480060E-2,-1.152087748E-2,-8.265722990E-1,1.119453329E2,4.912101834E0,4.875836849E0,-1.115948419E2
2.185653932E1,5.576701307E-1,5.766664073E-2,-1.053814776E-2,-8.279900551E-1,1.122103512E2,4.706818418E0,4.803642257E0,-1.118801395E2
2.186153932E1,5.558195244E-1,5.635830760E-2,-9.591493756E-3,-8.293349147E-1,1.124656397E2,4.521318392E0,4.750536869E0,-1.121524418E2
2.186653932E1,5.540585066E-1,5.527545884E-2,-8.718403056E-3,-8.305948377E-1,1.127082170E2,4.358195149E0,4.712849054E0,-1.124090551E2
2.187153932E1,5.523965443E-1,5.439783633E-2,-7.959053852E-3,-8.317665458E-1,1.129368364E2,4.219895112E0,4.686259352E0,-1.126490299E2
2.187653932E1,5.508441336E-1,5.368913710E-2,-7.341284771E-3,-8.328471184E-1,1.131501133E2,4.106714814E0,4.665701143E0,-1.128714179E2
2.188153932E1,5.494015751E-1,5.308865756E-2,-6.888723001E-3,-8.338417411E-1,1.133480636E2,4.016984443E0,4.644077888E0,-1.130768774E2
2.188653932E1,5.480590009E-1,5.255842209E-2,-6.608631928E-3,-8.347606063E-1,1.135320921E2,3.948914275E0,4.617510967E0,-1.132672211E2
2.189153932E1,5.468098138E-1,5.203404650E-2,-6.502274889E-3,-8.356130719E-1,1.137031461E2,3.898508638E0,4.579923291E0,-1.134440494E2
2.189653932E1,5.456376543E-1,5.143707991E-2,-6.583161186E-3,-8.364152312E-1,1.138635011E2,3.862040808E0,4.523126172E0,-1.136103728E2
2.190153932E1,5.445319331E-1,5.073671415E-2,-6.831090897E-3,-8.371762633E-1,1.140146332E2,3.835632911E0,4.445549601E0,-1.137679903E2
2.190653932E1,5.434750045E-1,4.991565272E-2,-7.223754190E-3,-8.379088044E-1,1.141589755E2,3.816025005E0,4.347055904E0,-1.139195235E2
2.191153932E1,5.424491596E-1,4.897326976E-2,-7.753312588E-3,-8.386241198E-1,1.142989602E2,3.802402373E0,4.228184222E0,-1.140673982E2
2.191653932E1,5.414392539E-1,4.794713110E-2,-8.404110558E-3,-8.393294811E-1,1.144366621E2,3.795609482E0,4.093612749E0,-1.142133516E2
2.192153932E1,5.404332886E-1,4.688870534E-2,-9.137039073E-3,-8.400296569E-1,1.145737209E2,3.795095792E0,3.950802761E0,-1.143586298E2
2.192653932E1,5.394237126E-1,4.585968331E-2,-9.905003943E-3,-8.407263756E-1,1.147111658E2,3.800165035E0,3.808670899E0,-1.145038200E2
2.193153932E1,5.383985566E-1,4.490265250E-2,-1.066347398E-2,-8.414255977E-1,1.148506239E2,3.809114628E0,3.674150571E0,-1.146502932E2
2.193653932E1,5.373488233E-1,4.405829310E-2,-1.137771923E-2,-8.421316147E-1,1.149933130E2,3.821053104E0,3.553364099E0,-1.147990217E2
2.194153932E1,5.362706005E-1,4.335664958E-2,-1.200840436E-2,-8.428462744E-1,1.151397570E2,3.833975455E0,3.451664207E0,-1.149503867E2
2.194653932E1,5.351730085E-1,4.280768707E-2,-1.253292616E-2,-8.435640335E-1,1.152887096E2,3.846276540E0,3.371365683E0,-1.151031327E2
2.195153932E1,5.340592275E-1,4.243529961E-2,-1.292025950E-2,-8.442825675E-1,1.154397340E2,3.856354471E0,3.316664911E0,-1.152567088E2
2.195653932E1,5.329346861E-1,4.226297140E-2,-1.314679161E-2,-8.449980021E-1,1.155920899E2,3.863284940E0,3.291245814E0,-1.154102465E2
2.196153932E1,5.318050743E-1,4.231675342E-2,-1.318479888E-2,-8.457061052E-1,1.157450045E2,3.865883173E0,3.299286090E0,-1.155628239E2
2.196653932E1,5.306706969E-1,4.259382188E-2,-1.301820390E-2,-8.464070559E-1,1.158984354E2,3.862282314E0,3.341473696E0,-1.157144557E2
2.197153932E1,5.295356118E-1,4.307533428E-2,-1.266215183E-2,-8.470987082E-1,1.160518333E2,3.852683252E0,3.415016605E0,-1.158647180E2
2.197653932E1,5.284060907E-1,4.375099391E-2,-1.215336565E-2,-8.477765918E-1,1.162043521E2,3.839935753E0,3.516633921E0,-1.160127742E2
2.198153932E1,5.272912806E-1,4.461472109E-2,-1.152052451E-2,-8.484342694E-1,1.163547608E2,3.826399552E0,3.643944994E0,-1.161573685E2
2.198653932E1,5.261944697E-1,4.566353187E-2,-1.080578100E-2,-8.490685821E-1,1.165026216E2,3.815932163E0,3.794094493E0,-1.162979718E2
2.199153932E1,5.251128029E-1,4.687696695E-2,-1.003754791E-2,-8.496813178E-1,1.166483252E2,3.809982343E0,3.963402939E0,-1.164350404E2
2.199653932E1,5.240429959E-1,4.822891951E-2,-9.250446223E-3,-8.502748609E-1,1.167923189E2,3.810279092E0,4.147274992E0,-1.165691152E2
2.200153932E1,5.229830833E-1,4.969147220E-2,-8.475036360E-3,-8.508511186E-1,1.169348712E2,3.818072662E0,4.341184439E0,-1.167005796E2
2.200653932E1,5.219250585E-1,5.122510344E-2,-7.740448229E-3,-8.514166474E-1,1.170770612E2,3.833757701E0,4.539591215E0,-1.168307427E2
2.201153932E1,5.208623730E-1,5.277287215E-2,-7.083937060E-3,-8.519784212E-1,1.172197689E2,3.857493230E0,4.734763111E0,-1.169608772E2
2.201653932E1,5.197918916E-1,5.429883674E-2,-6.513723172E-3,-8.525406718E-1,1.173634139E2,3.887907747E0,4.922741079E0,-1.170916996E2
2.202153932E1,5.187070998E-1,5.575935170E-2,-6.052478682E-3,-8.531103134E-1,1.175088676E2,3.924571940E0,5.097959749E0,-1.172244452E2
2.202653932E1,5.176009007E-1,5.712769181E-2,-5.705874879E-3,-8.536938429E-1,1.176570764E2,3.966421994E0,5.257524000E0,-1.173603307E2
2.203153932E1,5.164662402E-1,5.838719010E-2,-5.469853990E-3,-8.542971611E-1,1.178089781E2,4.012052230E0,5.400098892E0,-1.175005084E2
2.203653932E1,5.152982324E-1,5.951967090E-2,-5.350542720E-3,-8.549248576E-1,1.179652173E2,4.060984358E0,5.523582509E0,-1.176458341E2
2.204153932E1,5.140927931E-1,6.052960083E-2,-5.347569473E-3,-8.555794358E-1,1.181263294E2,4.113475931E0,5.628473348E0,-1.177968399E2
2.204653932E1,5.128537867E-1,6.140088663E-2,-5.462257657E-3,-8.562599421E-1,1.182917866E2,4.168774832E0,5.713117586E0,-1.179532013E2
2.205153932E1,5.115800971E-1,6.213856116E-2,-5.675544031E-3,-8.569669724E-1,1.184617267E2,4.225364441E0,5.779158422E0,-1.181151005E2
2.205653932E1,5.102825310E-1,6.275129318E-2,-5.964770447E-3,-8.576936722E-1,1.186346984E2,4.281667877E0,5.828740786E0,-1.182810915E2
2.206153932E1,5.089695447E-1,6.326312572E-2,-6.303276867E-3,-8.584334850E-1,1.188095680E2,4.336606395E0,5.865756298E0,-1.184498850E2
2.206653932E1,5.076366590E-1,6.367680430E-2,-6.693209056E-3,-8.591888547E-1,1.189869268E2,4.390575663E0,5.890370812E0,-1.186220568E2
2.207153932E1,5.062747679E-1,6.397800148E-2,-7.140228059E-3,-8.599660993E-1,1.191679782E2,4.443277306E0,5.900890127E0,-1.187989734E2
2.207653932E1,5.049070235E-1,6.418687850E-2,-7.638459560E-3,-8.607500196E-1,1.193496389E2,4.495543497E0,5.899524983E0,-1.189773457E2
2.208153932E1,5.035619838E-1,6.434664875E-2,-8.185982704E-3,-8.615206480E-1,1.195281198E2,4.549980810E0,5.890501514E0,-1.191528968E2
2.208653932E1,5.022562138E-1,6.449671835E-2,-8.782504126E-3,-8.622654676E-1,1.197012350E2,4.609023082E0,5.877646386E0,-1.193229904E2
2.209153932E1,5.009932505E-1,6.464914978E-2,-9.405525401E-3,-8.629819155E-1,1.198685306E2,4.671182861E0,5.863444671E0,-1.194871099E2
2.209653932E1,4.997693088E-1,6.480738521E-2,-1.002822537E-2,-8.636724353E-1,1.200305225E2,4.733974162E0,5.849807060E0,-1.196458239E2
2.210153932E1,4.985832129E-1,6.496684253E-2,-1.063094102E-2,-8.643385172E-1,1.201873794E2,4.795161516E0,5.837410604E0,-1.197994205E2
2.210653932E1,4.974315608E-1,6.510972232E-2,-1.120241452E-2,-8.649838567E-1,1.203395632E2,4.852557182E0,5.825141806E0,-1.199486065E2
2.211153932E1,4.962954137E-1,6.525032222E-2,-1.172223780E-2,-8.656187654E-1,1.204895846E2,4.904830338E0,5.815671993E0,-1.200958089E2
2.211653932E1,4.951510358E-1,6.537465006E-2,-1.217487734E-2,-8.662582636E-1,1.206405794E2,4.949450754E0,5.808613216E0,-1.202443907E2
2.212153932E1,4.939867450E-1,6.549344212E-2,-1.253250148E-2,-8.669086695E-1,1.207940853E2,4.984177808E0,5.806656886E0,-1.203958686E2
2.212653932E1,4.928095020E-1,6.559068710E-2,-1.278390642E-2,-8.675674200E-1,1.209491803E2,5.006995896E0,5.808772733E0,-1.205495443E2
2.213153932E1,4.916216482E-1,6.566066295E-2,-1.293903030E-2,-8.682335019E-1,1.211055527E2,5.018567032E0,5.813767931E0,-1.207051426E2
2.213653932E1,4.904262636E-1,6.570507586E-2,-1.302030124E-2,-8.689047098E-1,1.212627950E2,5.021239485E0,5.820480005E0,-1.208621619E2
2.214153932E1,4.892064968E-1,6.571138650E-2,-1.307000127E-2,-8.695908189E-1,1.214231195E2,5.018403138E0,5.825333556E0,-1.210228240E2
2.214653932E1,4.879456986E-1,6.567454338E-2,-1.311505307E-2,-8.703010082E-1,1.215887050E2,5.012361018E0,5.826381606E0,-1.211892800E2
2.215153932E1,4.866261357E-1,6.560385227E-2,-1.317676622E-2,-8.710439205E-1,1.217618651E2,5.005678784E0,5.823443234E0,-1.213636673E2
2.215653932E1,4.852364837E-1,6.550952047E-2,-1.327002980E-2,-8.718245029E-1,1.219440653E2,5.000376172E0,5.816765327E0,-1.215472836E2
2.216153932E1,4.837753966E-1,6.539656222E-2,-1.339330338E-2,-8.726426959E-1,1.221354583E2,4.996596898E0,5.806949283E0,-1.217402264E2
2.216653932E1,4.822360234E-1,6.526680291E-2,-1.355061028E-2,-8.735015988E-1,1.223369153E2,4.994824735E0,5.794000897E0,-1.219433317E2
2.217153932E1,4.806270939E-1,6.513182074E-2,-1.371021941E-2,-8.743954897E-1,1.225472670E2,4.992602274E0,5.780801783E0,-1.221554031E2
2.217653932E1,4.789716787E-1,6.499554217E-2,-1.385339536E-2,-8.753112555E-1,1.227634755E2,4.988423597E0,5.768648199E0,-1.223734128E2
2.218153932E1,4.772908089E-1,6.486745179E-2,-1.398232020E-2,-8.762363791E-1,1.229827811E2,4.983175628E0,5.758241394E0,-1.225944767E2
2.218653932E1,4.756169330E-1,6.477776170E-2,-1.410298795E-2,-8.771507740E-1,1.232009478E2,4.979351770E0,5.752097629E0,-1.228139851E2
2.219153932E1,4.739829861E-1,6.477542222E-2,-1.421412826E-2,-8.780331612E-1,1.234136940E2,4.979733234E0,5.755031036E0,-1.230271020E2
2.219653932E1,4.724183417E-1,6.489374489E-2,-1.431311760E-2,-8.788656592E-1,1.236172176E2,4.986039572E0,5.770394139E0,-1.232296546E2
2.220153932E1,4.709388446E-1,6.513749063E-2,-1.439485792E-2,-8.796399832E-1,1.238094875E2,4.998057303E0,5.798882146E0,-1.234195707E2
2.220653932E1,4.695432883E-1,6.549920142E-2,-1.444924902E-2,-8.803579807E-1,1.239906910E2,5.014285987E0,5.840320419E0,-1.235971528E2
2.221153932E1,4.682403268E-1,6.596200913E-2,-1.447874121E-2,-8.810166717E-1,1.241597343E2,5.034056291E0,5.892838046E0,-1.237614734E2
2.221653932E1,4.670295703E-1,6.651487201E-2,-1.448671333E-2,-8.816174269E-1,1.243166967E2,5.057071812E0,5.955147368E0,-1.239127098E2
2.222153932E1,4.659122863E-1,6.713676453E-2,-1.448095124E-2,-8.821613789E-1,1.244614407E2,5.082962476E0,6.024701559E0,-1.240509175E2
2.222653932E1,4.648827189E-1,6.780532748E-2,-1.446126495E-2,-8.826535940E-1,1.245947358E2,5.110444187E0,6.099284122E0,-1.241771108E2
2.223153932E1,4.639339284E-1,6.849006563E-2,-1.443006005E-2,-8.831003308E-1,1.247175009E2,5.138055197E0,6.175717213E0,-1.242925451E2
2.223653932E1,4.630562290E-1,6.916671246E-2,-1.437972393E-2,-8.835089803E-1,1.248310062E2,5.163645070E0,6.252000451E0,-1.243988059E2
2.224153932E1,4.622427002E-1,6.980570406E-2,-1.431245171E-2,-8.838857412E-1,1.249361604E2,5.185795735E0,6.325050867E0,-1.244971492E2
