"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.036653932E1,4.462704062E-1,1.264401436E0,9.714552879E0
3.037153932E1,4.374504089E-1,1.237578034E0,9.718406677E0
3.037653932E1,4.258348048E-1,1.209884644E0,9.722409248E0
3.038153932E1,4.117451012E-1,1.183236122E0,9.726294518E0
3.038653932E1,3.960380256E-1,1.159276843E0,9.729831696E0
3.039153932E1,3.797931671E-1,1.138930917E0,9.732880592E0
3.039653932E1,3.639613688E-1,1.122813582E0,9.735358238E0
3.040153932E1,3.493320644E-1,1.111244082E0,9.737221718E0
3.040653932E1,3.367492855E-1,1.104061961E0,9.738481522E0
3.041153932E1,3.266631961E-1,1.100790977E0,9.739195824E0
3.041653932E1,3.194798827E-1,1.100697756E0,9.739444733E0
3.042153932E1,3.150301576E-1,1.103088617E0,9.739318848E0
3.042653932E1,3.133933842E-1,1.107068300E0,9.738920212E0
3.043153932E1,3.145129085E-1,1.111712575E0,9.738355637E0
3.043653932E1,3.178608716E-1,1.116271853E0,9.737725258E0
3.044153932E1,3.232931793E-1,1.120338917E0,9.737079620E0
3.044653932E1,3.299312890E-1,1.123605371E0,9.736479759E0
3.045153932E1,3.372172415E-1,1.125971317E0,9.735957146E0
3.045653932E1,3.443651199E-1,1.127657771E0,9.735510826E0
3.046153932E1,3.508823216E-1,1.129182339E0,9.735102654E0
3.046653932E1,3.561258018E-1,1.131305218E0,9.734664917E0
3.047153932E1,3.595018983E-1,1.134548187E0,9.734163284E0
3.047653932E1,3.608856201E-1,1.139230490E0,9.733565331E0
3.048153932E1,3.601277769E-1,1.145227790E0,9.732890129E0
3.048653932E1,3.571297824E-1,1.152114272E0,9.732187271E0
3.049153932E1,3.521425426E-1,1.159793258E0,9.731456757E0
3.049653932E1,3.454773426E-1,1.168185472E0,9.730692863E0
3.050153932E1,3.376653194E-1,1.177621007E0,9.729828835E0
3.050653932E1,3.290306330E-1,1.188427210E0,9.728811264E0
3.051153932E1,3.198226392E-1,1.200737238E0,9.727606773E0
3.051653932E1,3.107497990E-1,1.214443088E0,9.726199150E0
3.052153932E1,3.025017083E-1,1.229461551E0,9.724572182E0
3.052653932E1,2.958103120E-1,1.245680332E0,9.722713470E0
3.053153932E1,2.912510633E-1,1.262852311E0,9.720636368E0
3.053653932E1,2.891224325E-1,1.280662894E0,9.718368530E0
3.054153932E1,2.893036902E-1,1.298823237E0,9.715953827E0
3.054653932E1,2.919420302E-1,1.317187309E0,9.713400841E0
3.055153932E1,2.963938415E-1,1.335512877E0,9.710764885E0
3.055653932E1,3.021105230E-1,1.353517413E0,9.708093643E0
3.056153932E1,3.085007071E-1,1.370852947E0,9.705461502E0
3.056653932E1,3.153254390E-1,1.387000442E0,9.702947617E0
3.057153932E1,3.228056133E-1,1.401796460E0,9.700574875E0
3.057653932E1,3.308300376E-1,1.415147781E0,9.698365211E0
3.058153932E1,3.392566144E-1,1.427161098E0,9.696313858E0
3.058653932E1,3.475774527E-1,1.437846303E0,9.694440842E0
3.059153932E1,3.558233976E-1,1.447354674E0,9.692726135E0
3.059653932E1,3.643800914E-1,1.456002951E0,9.691112518E0
3.060153932E1,3.731016815E-1,1.464114547E0,9.689558983E0
3.060653932E1,3.818623126E-1,1.471914053E0,9.688035965E0
3.061153932E1,3.903479278E-1,1.479558587E0,9.686532974E0
3.061653932E1,3.982802331E-1,1.486988425E0,9.685072899E0
3.062153932E1,4.053371251E-1,1.493801236E0,9.683731079E0
3.062653932E1,4.110620022E-1,1.499924302E0,9.682542801E0
3.063153932E1,4.155631661E-1,1.505264282E0,9.681522369E0
3.063653932E1,4.185528755E-1,1.509840488E0,9.680680275E0
3.064153932E1,4.198887646E-1,1.513522983E0,9.680047989E0
3.064653932E1,4.196574390E-1,1.516499043E0,9.679593086E0
3.065153932E1,4.177738726E-1,1.518813610E0,9.679310799E0
3.065653932E1,4.139879346E-1,1.520713806E0,9.679174423E0
3.066153932E1,4.080977142E-1,1.522477627E0,9.679147720E0
3.066653932E1,4.003733993E-1,1.524489641E0,9.679154396E0
3.067153932E1,3.907355964E-1,1.527184606E0,9.679122925E0
3.067653932E1,3.793629706E-1,1.530924439E0,9.678983688E0
3.068153932E1,3.669579327E-1,1.535875320E0,9.678678513E0
3.068653932E1,3.536571562E-1,1.542153835E0,9.678174973E0
3.069153932E1,3.397894204E-1,1.549536705E0,9.677493095E0
3.069653932E1,3.253850937E-1,1.557390332E0,9.676727295E0
3.070153932E1,3.107171655E-1,1.565248251E0,9.675940514E0
3.070653932E1,2.961593866E-1,1.572528958E0,9.675217628E0
3.071153932E1,2.820394039E-1,1.578952909E0,9.674592972E0
3.071653932E1,2.685574889E-1,1.584387660E0,9.674088478E0
3.072153932E1,2.560218275E-1,1.589050293E0,9.673663139E0
3.072653932E1,2.445954233E-1,1.593135118E0,9.673286438E0
3.073153932E1,2.342405617E-1,1.596848607E0,9.672930717E0
3.073653932E1,2.250317633E-1,1.600242376E0,9.672589302E0
3.074153932E1,2.172407061E-1,1.603432894E0,9.672238350E0
3.074653932E1,2.108013928E-1,1.606685400E0,9.671840668E0
3.075153932E1,2.053700238E-1,1.609979868E0,9.671410561E0
3.075653932E1,2.003746927E-1,1.613205671E0,9.670977592E0
3.076153932E1,1.953645796E-1,1.616310120E0,9.670560837E0
3.076653932E1,1.899483353E-1,1.619505167E0,9.670135498E0
3.077153932E1,1.841775626E-1,1.622742295E0,9.669704437E0
3.077653932E1,1.779391766E-1,1.625884533E0,9.669292450E0
3.078153932E1,1.714000851E-1,1.627950668E0,9.669063568E0
3.078653932E1,1.650744230E-1,1.628171086E0,9.669136047E0
3.079153932E1,1.593363285E-1,1.625745773E0,9.669640541E0
3.079653932E1,1.549721062E-1,1.619790196E0,9.670711517E0
3.080153932E1,1.525028646E-1,1.609615326E0,9.672450066E0
3.080653932E1,1.519535780E-1,1.595015764E0,9.674876213E0
3.081153932E1,1.529043615E-1,1.576605678E0,9.677877426E0
3.081653932E1,1.547081023E-1,1.555942893E0,9.681193352E0
3.082153932E1,1.565576941E-1,1.534940839E0,9.684514999E0
3.082653932E1,1.570268720E-1,1.515968800E0,9.687495232E0
3.083153932E1,1.550176144E-1,1.501099110E0,9.689843178E0
3.083653932E1,1.498693228E-1,1.492397547E0,9.691267014E0
3.084153932E1,1.406182051E-1,1.490901589E0,9.691637039E0
3.084653932E1,1.272087693E-1,1.496297121E0,9.690990448E0
3.085153932E1,1.106311530E-1,1.506790161E0,9.689568520E0
3.085653932E1,9.178894758E-2,1.519791365E0,9.687734604E0
3.086153932E1,7.196151465E-2,1.532769561E0,9.685857773E0
3.086653932E1,5.219836533E-2,1.543954730E0,9.684206963E0
3.087153932E1,3.321154788E-2,1.551510334E0,9.683082581E0
3.087653932E1,1.614546962E-2,1.553793669E0,9.682761192E0
3.088153932E1,2.599493368E-3,1.549437761E0,9.683471680E0
3.088653932E1,-6.762207486E-3,1.537947297E0,9.685301781E0
3.089153932E1,-1.164321136E-2,1.518966794E0,9.688291550E0
3.089653932E1,-1.165283564E-2,1.492926121E0,9.692338943E0
3.090153932E1,-6.584275048E-3,1.460861325E0,9.697227478E0
3.090653932E1,3.796047997E-3,1.424679160E0,9.702610970E0
3.091153932E1,1.876530610E-2,1.386718988E0,9.708092690E0
3.091653932E1,3.706222028E-2,1.349087358E0,9.713339806E0
3.092153932E1,5.754555762E-2,1.312744379E0,9.718218803E0
3.092653932E1,7.876450568E-2,1.278163791E0,9.722679138E0
3.093153932E1,9.964539111E-2,1.245649099E0,9.726706505E0
3.093653932E1,1.187498197E-1,1.215784907E0,9.730270386E0
3.094153932E1,1.351367831E-1,1.189064026E0,9.733358383E0
3.094653932E1,1.475355476E-1,1.165994763E0,9.735967636E0
3.095153932E1,1.549385190E-1,1.146666527E0,9.738148689E0
3.095653932E1,1.563642174E-1,1.131329775E0,9.739919662E0
3.096153932E1,1.514149010E-1,1.119890928E0,9.741318703E0
3.096653932E1,1.406078786E-1,1.112180114E0,9.742364883E0
3.097153932E1,1.246290281E-1,1.107799530E0,9.743081093E0
3.097653932E1,1.041963845E-1,1.105975866E0,9.743528366E0
3.098153932E1,8.016915619E-2,1.105802774E0,9.743775368E0
3.098653932E1,5.328654498E-2,1.106556177E0,9.743874550E0
3.099153932E1,2.463626862E-2,1.107509255E0,9.743880272E0
3.099653932E1,-4.962179810E-3,1.108512402E0,9.743795395E0
3.100153932E1,-3.433801234E-2,1.109429121E0,9.743632317E0
3.100653932E1,-6.211310998E-2,1.110292435E0,9.743396759E0
3.101153932E1,-8.749493957E-2,1.111286283E0,9.743088722E0
3.101653932E1,-1.099211574E-1,1.112342954E0,9.742741585E0
3.102153932E1,-1.285292506E-1,1.113662362E0,9.742362022E0
3.102653932E1,-1.427963525E-1,1.115428686E0,9.741962433E0
3.103153932E1,-1.525807381E-1,1.118110657E0,9.741505623E0
3.103653932E1,-1.581022739E-1,1.122036695E0,9.740965843E0
3.104153932E1,-1.593296677E-1,1.127723575E0,9.740290642E0
3.104653932E1,-1.565565914E-1,1.135475397E0,9.739434242E0
3.105153932E1,-1.501746625E-1,1.145253897E0,9.738389015E0
3.105653932E1,-1.404604763E-1,1.156978369E0,9.737148285E0
3.106153932E1,-1.280827671E-1,1.170304060E0,9.735727310E0
3.106653932E1,-1.136381328E-1,1.184782863E0,9.734154701E0
3.107153932E1,-9.760352224E-2,1.199704528E0,9.732501030E0
3.107653932E1,-8.036576957E-2,1.214477062E0,9.730825424E0
3.108153932E1,-6.236288697E-2,1.228698492E0,9.729172707E0
3.108653932E1,-4.437784851E-2,1.242115974E0,9.727566719E0
3.109153932E1,-2.722714841E-2,1.254457355E0,9.726046562E0
3.109653932E1,-1.152940374E-2,1.265337825E0,9.724669456E0
3.110153932E1,2.377942903E-3,1.274556875E0,9.723470688E0
3.110653932E1,1.380270161E-2,1.281591535E0,9.722537041E0
3.111153932E1,2.260956354E-2,1.286503792E0,9.721872330E0
3.111653932E1,2.914832532E-2,1.289272666E0,9.721487045E0
3.112153932E1,3.376841918E-2,1.290454745E0,9.721315384E0
3.112653932E1,3.623677418E-2,1.290475965E0,9.721302986E0
3.113153932E1,3.672990948E-2,1.289731741E0,9.721400261E0
3.113653932E1,3.555649519E-2,1.288650632E0,9.721548080E0
3.114153932E1,3.291618451E-2,1.287821770E0,9.721667290E0
3.114653932E1,2.961377986E-2,1.287677407E0,9.721697807E0
3.115153932E1,2.597239986E-2,1.288841724E0,9.721552849E0
3.115653932E1,2.258371003E-2,1.291602850E0,9.721196175E0
3.116153932E1,1.955773123E-2,1.296228647E0,9.720586777E0
3.116653932E1,1.711155847E-2,1.302560806E0,9.719744682E0
3.117153932E1,1.556479093E-2,1.310114861E0,9.718730927E0
3.117653932E1,1.512434334E-2,1.318543434E0,9.717592239E0
3.118153932E1,1.586111262E-2,1.327301025E0,9.716399193E0
3.118653932E1,1.745356433E-2,1.335841656E0,9.715225220E0
3.119153932E1,1.954510808E-2,1.343824387E0,9.714120865E0
3.119653932E1,2.144591883E-2,1.350772023E0,9.713152885E0
3.120153932E1,2.297398075E-2,1.356341124E0,9.712373734E0
3.120653932E1,2.382308803E-2,1.360252380E0,9.711824417E0
3.121153932E1,2.366973460E-2,1.362332940E0,9.711532593E0
3.121653932E1,2.238078788E-2,1.362463474E0,9.711517334E0
3.122153932E1,1.974847540E-2,1.360875249E0,9.711746216E0
3.122653932E1,1.559499279E-2,1.357776165E0,9.712186813E0
3.123153932E1,9.708556347E-3,1.353533149E0,9.712787628E0
3.123653932E1,2.341565909E-3,1.348430514E0,9.713500977E0
3.124153932E1,-6.200259086E-3,1.342651129E0,9.714300156E0
3.124653932E1,-1.551530045E-2,1.335684299E0,9.715250969E0
3.125153932E1,-2.566427737E-2,1.326752663E0,9.716452599E0
3.125653932E1,-3.648758307E-2,1.314780831E0,9.718045235E0
3.126153932E1,-4.799315333E-2,1.298814535E0,9.720143318E0
3.126653932E1,-6.007480249E-2,1.278183341E0,9.722808838E0
3.127153932E1,-7.245074958E-2,1.252424955E0,9.726077080E0
3.127653932E1,-8.557865769E-2,1.221444130E0,9.729908943E0
3.128153932E1,-9.982187301E-2,1.185701847E0,9.734193802E0
3.128653932E1,-1.158995703E-1,1.146310210E0,9.738733292E0
3.129153932E1,-1.343132555E-1,1.104931951E0,9.743278503E0
3.129653932E1,-1.554908156E-1,1.063494921E0,9.747573853E0
3.130153932E1,-1.793310642E-1,1.023221612E0,9.751474380E0
3.130653932E1,-2.051635385E-1,9.850500822E-1,9.754894257E0
3.131153932E1,-2.325907797E-1,9.496908784E-1,9.757785797E0
3.131653932E1,-2.608652115E-1,9.180617929E-1,9.760097504E0
3.132153932E1,-2.891277373E-1,8.911632895E-1,9.761794090E0
3.132653932E1,-3.169191778E-1,8.694466352E-1,9.762888908E0
3.133153932E1,-3.435542285E-1,8.529077768E-1,9.763447762E0
3.133653932E1,-3.681683242E-1,8.413786292E-1,9.763551712E0
3.134153932E1,-3.900184333E-1,8.345003724E-1,9.763292313E0
3.134653932E1,-4.084914923E-1,8.318405747E-1,9.762763977E0
3.135153932E1,-4.235762060E-1,8.328157067E-1,9.762038231E0
3.135653932E1,-4.352790415E-1,8.365795612E-1,9.761200905E0
3.136153932E1,-4.440023005E-1,8.424634337E-1,9.760302544E0
3.136653932E1,-4.500800371E-1,8.495018482E-1,9.759413719E0
3.137153932E1,-4.532207251E-1,8.569496274E-1,9.758617401E0
3.137653932E1,-4.535777569E-1,8.641188741E-1,9.757967949E0
3.138153932E1,-4.514558017E-1,8.703318238E-1,9.757514954E0
3.138653932E1,-4.472525716E-1,8.753897548E-1,9.757255554E0
3.139153932E1,-4.417193830E-1,8.790718913E-1,9.757176399E0
3.139653932E1,-4.358919263E-1,8.812367320E-1,9.757243156E0
3.140153932E1,-4.304567575E-1,8.819203377E-1,9.757423401E0
3.140653932E1,-4.257472754E-1,8.812025189E-1,9.757694244E0
3.141153932E1,-4.223784208E-1,8.792230487E-1,9.758019447E0
3.141653932E1,-4.211340249E-1,8.762300014E-1,9.758343697E0
3.142153932E1,-4.223888516E-1,8.722762465E-1,9.758642197E0
3.142653932E1,-4.266586006E-1,8.674668074E-1,9.758885384E0
3.143153932E1,-4.340648949E-1,8.618308902E-1,9.759058952E0
3.143653932E1,-4.448320866E-1,8.553481102E-1,9.759143829E0
3.144153932E1,-4.586024582E-1,8.478954434E-1,9.759157181E0
3.144653932E1,-4.750370383E-1,8.393822312E-1,9.759106636E0
3.145153932E1,-4.940269589E-1,8.300031424E-1,9.758965492E0
3.145653932E1,-5.148807764E-1,8.197795153E-1,9.758752823E0
3.146153932E1,-5.372527838E-1,8.090187907E-1,9.758444786E0
3.146653932E1,-5.604944229E-1,7.978857160E-1,9.758053780E0
3.147153932E1,-5.840564966E-1,7.862795591E-1,9.757613182E0
3.147653932E1,-6.073805094E-1,7.744553089E-1,9.757136345E0
3.148153932E1,-6.295852065E-1,7.626575828E-1,9.756657600E0
3.148653932E1,-6.501899362E-1,7.510651350E-1,9.756205559E0
3.149153932E1,-6.688326001E-1,7.398918867E-1,9.755798340E0
3.149653932E1,-6.850253940E-1,7.295792103E-1,9.755452156E0
3.150153932E1,-6.990300417E-1,7.203258872E-1,9.755146027E0
3.150653932E1,-7.103118896E-1,7.124869227E-1,9.754906654E0
3.151153932E1,-7.179303169E-1,7.062011361E-1,9.754806519E0
3.151653932E1,-7.220417261E-1,7.017183304E-1,9.754825592E0
3.152153932E1,-7.231762409E-1,6.989907622E-1,9.754938126E0
3.152653932E1,-7.219752073E-1,6.978849769E-1,9.755105972E0
3.153153932E1,-7.190694809E-1,6.980190277E-1,9.755311012E0
3.153653932E1,-7.145695686E-1,6.991020441E-1,9.755563736E0
3.154153932E1,-7.091132402E-1,7.007226348E-1,9.755845070E0
3.154653932E1,-7.031619549E-1,7.027054429E-1,9.756134987E0
3.155153932E1,-6.971927881E-1,7.048085332E-1,9.756409645E0
3.155653932E1,-6.911503077E-1,7.070686817E-1,9.756676674E0
3.156153932E1,-6.855453849E-1,7.096663117E-1,9.756884575E0
3.156653932E1,-6.805629730E-1,7.126702666E-1,9.757014275E0
3.157153932E1,-6.762151718E-1,7.161068320E-1,9.757063866E0
3.157653932E1,-6.720902324E-1,7.198610902E-1,9.757073402E0
3.158153932E1,-6.682808399E-1,7.239461541E-1,9.757032394E0
3.158653932E1,-6.646619439E-1,7.283772826E-1,9.756951332E0
3.159153932E1,-6.608343124E-1,7.331197262E-1,9.756855011E0
3.159653932E1,-6.566032767E-1,7.382164598E-1,9.756755829E0
3.160153932E1,-6.519141197E-1,7.436810136E-1,9.756654739E0
3.160653932E1,-6.466853023E-1,7.496165633E-1,9.756549835E0
3.161153932E1,-6.409767866E-1,7.562669516E-1,9.756412506E0
3.161653932E1,-6.350721717E-1,7.637192011E-1,9.756218910E0
3.162153932E1,-6.290768385E-1,7.721139193E-1,9.755946159E0
3.162653932E1,-6.235635281E-1,7.812839150E-1,9.755570412E0
3.163153932E1,-6.189947724E-1,7.910873294E-1,9.755070686E0
3.163653932E1,-6.149542928E-1,8.013306260E-1,9.754490852E0
3.164153932E1,-6.114544272E-1,8.117362857E-1,9.753850937E0
3.164653932E1,-6.087573171E-1,8.222725391E-1,9.753136635E0
3.165153932E1,-6.071074009E-1,8.326486349E-1,9.752358437E0
3.165653932E1,-6.065610051E-1,8.426167965E-1,9.751537323E0
3.166153932E1,-6.072511077E-1,8.520868421E-1,9.750671387E0
3.166653932E1,-6.091131568E-1,8.608649969E-1,9.749783516E0
3.167153932E1,-6.119931936E-1,8.689128757E-1,9.748889923E0
3.167653932E1,-6.153863668E-1,8.763769269E-1,9.748006821E0
3.168153932E1,-6.192188859E-1,8.834840655E-1,9.747122765E0
3.168653932E1,-6.231889129E-1,8.906404972E-1,9.746218681E0
3.169153932E1,-6.269617081E-1,8.981276155E-1,9.745290756E0
3.169653932E1,-6.302219033E-1,9.061763883E-1,9.744334221E0
3.170153932E1,-6.325163841E-1,9.150709510E-1,9.743353844E0
3.170653932E1,-6.335387826E-1,9.248030782E-1,9.742369652E0
3.171153932E1,-6.327220201E-1,9.354867935E-1,9.741402626E0
3.171653932E1,-6.296108961E-1,9.471952915E-1,9.740471840E0
3.172153932E1,-6.241991520E-1,9.599867463E-1,9.739568710E0
3.172653932E1,-6.168012023E-1,9.739894867E-1,9.738648415E0
3.173153932E1,-6.076988578E-1,9.890550971E-1,9.737703323E0
3.173653932E1,-5.972984433E-1,1.004746795E0,9.736740112E0
3.174153932E1,-5.859917402E-1,1.020803332E0,9.735756874E0
3.174653932E1,-5.741522908E-1,1.036818027E0,9.734769821E0
3.175153932E1,-5.623467565E-1,1.052417636E0,9.733784676E0
3.175653932E1,-5.512028337E-1,1.067566752E0,9.732772827E0
3.176153932E1,-5.406836271E-1,1.081741333E0,9.731798172E0
3.176653932E1,-5.312971473E-1,1.094788909E0,9.730855942E0
3.177153932E1,-5.234373808E-1,1.106839061E0,9.729918480E0
3.177653932E1,-5.172622204E-1,1.117773771E0,9.728998184E0
3.178153932E1,-5.126193166E-1,1.127668023E0,9.728102684E0
3.178653932E1,-5.092211366E-1,1.136443257E0,9.727259636E0
3.179153932E1,-5.069301128E-1,1.144278646E0,9.726460457E0
3.179653932E1,-5.057469606E-1,1.151067019E0,9.725721359E0
3.180153932E1,-5.059590936E-1,1.156943679E0,9.725012779E0
3.180653932E1,-5.079091787E-1,1.161803007E0,9.724331856E0
3.181153932E1,-5.119996071E-1,1.165642858E0,9.723658562E0
3.181653932E1,-5.187256932E-1,1.168838263E0,9.722917557E0
3.182153932E1,-5.289307237E-1,1.171662331E0,9.722027779E0
3.182653932E1,-5.429706573E-1,1.174420357E0,9.720921516E0
3.183153932E1,-5.611875653E-1,1.177462935E0,9.719518661E0
3.183653932E1,-5.835580826E-1,1.181003690E0,9.717770576E0
3.184153932E1,-6.096825600E-1,1.184550166E0,9.715735435E0
3.184653932E1,-6.387583017E-1,1.187615871E0,9.713493347E0
3.185153932E1,-6.700952053E-1,1.189066887E0,9.711203575E0
3.185653932E1,-7.023929954E-1,1.187966108E0,9.709055901E0
3.186153932E1,-7.346203923E-1,1.183650374E0,9.707198143E0
3.186653932E1,-7.662213445E-1,1.176080465E0,9.705674171E0
3.187153932E1,-7.964479923E-1,1.165520430E0,9.704515457E0
3.187653932E1,-8.246790171E-1,1.152169108E0,9.703751564E0
3.188153932E1,-8.504661918E-1,1.137073398E0,9.703306198E0
3.188653932E1,-8.741432428E-1,1.121605277E0,9.703002930E0
3.189153932E1,-8.957910538E-1,1.107181430E0,9.702685356E0
3.189653932E1,-9.158689380E-1,1.095585823E0,9.702126503E0
3.190153932E1,-9.343954921E-1,1.088167310E0,9.701194763E0
3.190653932E1,-9.516034722E-1,1.086249352E0,9.699737549E0
3.191153932E1,-9.681937099E-1,1.088227272E0,9.697873116E0
3.192842375E1,-1.014524937E0,1.158200502E0,9.685024261E0
3.193379526E1,-1.030864835E0,1.179434061E0,9.680735588E0
3.193916672E1,-1.048118234E0,1.198932886E0,9.676486015E0
3.194453823E1,-1.066056013E0,1.214667916E0,9.672564507E0
3.194984828E1,-1.084322214E0,1.225258231E0,9.669197083E0
3.195511494E1,-1.102782726E0,1.230348825E0,9.666462898E0
3.196039224E1,-1.121014237E0,1.229714632E0,9.664445877E0
3.196576390E1,-1.138993025E0,1.223493457E0,9.663133621E0
3.197113547E1,-1.155456543E0,1.212843299E0,9.662522316E0
3.197650703E1,-1.170141339E0,1.198913574E0,9.662491798E0
3.198187849E1,-1.182439804E0,1.182537436E0,9.663013458E0
3.198724099E1,-1.192094088E0,1.164943576E0,9.663963318E0
3.199250765E1,-1.198658109E0,1.147174358E0,9.665278435E0
3.199777411E1,-1.202390909E0,1.129505992E0,9.666894913E0
3.200310401E1,-1.203591943E0,1.112260580E0,9.668745041E0
3.200847562E1,-1.202663660E0,1.095529914E0,9.670769691E0
3.201384718E1,-1.200323224E0,1.079524398E0,9.672860146E0
3.201921859E1,-1.197364926E0,1.064144492E0,9.674931526E0
3.202459010E1,-1.194869161E0,1.049908400E0,9.676795959E0
3.202990031E1,-1.193493485E0,1.037206531E0,9.678334236E0
3.203516682E1,-1.193595529E0,1.026410699E0,9.679472923E0
3.204044411E1,-1.195601702E0,1.017738700E0,9.680140495E0
3.204581578E1,-1.200102210E0,1.011265278E0,9.680262566E0
3.205118734E1,-1.206862688E0,1.006626129E0,9.679905891E0
3.205655869E1,-1.215671182E0,1.003627777E0,9.679114342E0
3.206193026E1,-1.226212621E0,1.001673937E0,9.677986145E0
3.206729286E1,-1.238057256E0,1.000519156E0,9.676599503E0
3.207255953E1,-1.250628710E0,1.000115514E0,9.675024033E0
3.207782599E1,-1.263578415E0,1.000416279E0,9.673310280E0
3.208315588E1,-1.276412606E0,1.001799583E0,9.671482086E0
3.208852729E1,-1.288430810E0,1.004154801E0,9.669643402E0
3.209389885E1,-1.299288034E0,1.007449269E0,9.667847633E0
3.209927047E1,-1.308859587E0,1.011607528E0,9.666122437E0
3.210464198E1,-1.317334414E0,1.016284704E0,9.664480209E0
3.210995218E1,-1.324176431E0,1.021259904E0,9.663021088E0
3.211521869E1,-1.329180598E0,1.026400566E0,9.661788940E0
3.212049599E1,-1.332583308E0,1.031739116E0,9.660751343E0
3.212586765E1,-1.334164023E0,1.037074566E0,9.659961700E0
3.213123922E1,-1.334328175E0,1.042410016E0,9.659365654E0
3.213661078E1,-1.332841754E0,1.047729373E0,9.658995628E0
3.214198213E1,-1.329823732E0,1.053091884E0,9.658827782E0
3.214734474E1,-1.325496674E0,1.058696389E0,9.658809662E0
3.215261140E1,-1.320644498E0,1.064947128E0,9.658786774E0
3.215787786E1,-1.313794971E0,1.071551561E0,9.658990860E0
3.216320776E1,-1.305161476E0,1.078967690E0,9.659336090E0
3.216857937E1,-1.295166373E0,1.087084889E0,9.659770966E0
3.217395073E1,-1.284139037E0,1.095855236E0,9.660251617E0
3.217932328E1,-1.272592783E0,1.104741931E0,9.660768509E0
3.218466265E1,-1.260639310E0,1.113478184E0,9.661332130E0
3.220153932E1,-1.219763279E0,1.135243773E0,9.664046288E0
3.220653932E1,-1.208433986E0,1.142289758E0,9.664639473E0
3.221153932E1,-1.197634935E0,1.148919821E0,9.665197372E0
3.221653932E1,-1.187664270E0,1.155146241E0,9.665685654E0
3.222153932E1,-1.178455830E0,1.161030769E0,9.666107178E0
3.222653932E1,-1.170013785E0,1.166555405E0,9.666467667E0
3.223153932E1,-1.162072182E0,1.171703577E0,9.666803360E0
3.223653932E1,-1.154491782E0,1.176558375E0,9.667120934E0
3.224153932E1,-1.147014141E0,1.181425691E0,9.667417526E0
3.224653932E1,-1.139478683E0,1.186306715E0,9.667711258E0
3.225153932E1,-1.131738901E0,1.191504598E0,9.667981148E0
3.225653932E1,-1.123506904E0,1.197170973E0,9.668242455E0
3.226153932E1,-1.114400387E0,1.203367114E0,9.668526649E0
3.226653932E1,-1.104143500E0,1.210088015E0,9.668865204E0
3.227153932E1,-1.092555046E0,1.217190146E0,9.669289589E0
3.227653932E1,-1.079509020E0,1.224506259E0,9.669831276E0
3.228153932E1,-1.065111637E0,1.231946945E0,9.670481682E0
3.228653932E1,-1.049191594E0,1.239289880E0,9.671284676E0
3.229153932E1,-1.031218410E0,1.246260881E0,9.672321320E0
3.229653932E1,-1.011094093E0,1.252756834E0,9.673607826E0
3.230153932E1,-9.887322187E-1,1.258579135E0,9.675163269E0
3.230653932E1,-9.641036987E-1,1.263663054E0,9.676985741E0
3.231153932E1,-9.374391437E-1,1.268048167E0,9.679031372E0
3.231653932E1,-9.090114832E-1,1.271329641E0,9.681312561E0
3.232153932E1,-8.793129921E-1,1.273310661E0,9.683794022E0
3.232653932E1,-8.487234116E-1,1.273561239E0,9.686491013E0
3.233153932E1,-8.179695010E-1,1.271693945E0,9.689380646E0
3.233653932E1,-7.875158787E-1,1.267580748E0,9.692442894E0
3.234153932E1,-7.579393983E-1,1.261264086E0,9.695624352E0
3.234653932E1,-7.296961546E-1,1.252968907E0,9.698865891E0
3.235153932E1,-7.033375502E-1,1.242945075E0,9.702102661E0
3.235653932E1,-6.788755655E-1,1.231229544E0,9.705338478E0
3.236153932E1,-6.568186879E-1,1.217682958E0,9.708564758E0
3.236653932E1,-6.370938420E-1,1.201985717E0,9.711834908E0
3.237153932E1,-6.191504002E-1,1.183466554E0,9.715269089E0
3.237653932E1,-6.024944186E-1,1.161369562E0,9.718981743E0
3.238153932E1,-5.869394541E-1,1.135371327E0,9.723004341E0
3.238653932E1,-5.723978281E-1,1.105626941E0,9.727298737E0
3.239153932E1,-5.590207577E-1,1.072550774E0,9.731778145E0
3.239653932E1,-5.473012328E-1,1.037085652E0,9.736288071E0
3.240153932E1,-5.373371840E-1,1.000183821E0,9.740702629E0
3.240653932E1,-5.299042463E-1,9.628571868E-1,9.744870186E0
3.241153932E1,-5.249040723E-1,9.260702729E-1,9.748704910E0
3.241653932E1,-5.220674276E-1,8.910582662E-1,9.752120018E0
3.242153932E1,-5.210105777E-1,8.588249087E-1,9.755067825E0
3.242653932E1,-5.209486485E-1,8.302448988E-1,9.757545471E0
3.243153932E1,-5.209865570E-1,8.057736158E-1,9.759594917E0
3.243653932E1,-5.200589895E-1,7.857286930E-1,9.761278152E0
3.244153932E1,-5.178790689E-1,7.698943019E-1,9.762655258E0
3.244653932E1,-5.139911771E-1,7.576784492E-1,9.763816833E0
3.245153932E1,-5.086765289E-1,7.483337522E-1,9.764816284E0
3.245653932E1,-5.023852587E-1,7.413308620E-1,9.765675545E0
3.246153932E1,-4.956613779E-1,7.361719608E-1,9.766408920E0
3.246653932E1,-4.897720218E-1,7.325820327E-1,9.766976357E0
