"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.845470369E1,9.453132749E-2,2.490801066E-1,-9.937242866E-1
2.845681031E1,7.620538026E-2,2.600756884E-1,-9.937242866E-1
2.845891692E1,5.177079141E-2,2.747364342E-1,-9.912807941E-1
2.846102359E1,2.733619884E-2,2.845102847E-1,-9.925025702E-1
2.846313020E1,1.679878100E-3,2.942841053E-1,-9.937242866E-1
2.846523682E1,-2.153298259E-2,3.089448512E-1,-9.961677194E-1
2.846734348E1,-4.352411628E-2,3.199404180E-1,-9.961677194E-1
2.846945010E1,-6.551524997E-2,3.333794475E-1,-9.986112118E-1
2.847155672E1,-8.872810751E-2,3.504836559E-1,-1.001054645E0
2.847366338E1,-1.082757786E-1,3.651444316E-1,-1.004719853E0
2.847577000E1,-1.241582632E-1,3.834703565E-1,-1.008385062E0
2.847787666E1,-1.375972927E-1,3.993528485E-1,-1.010828495E0
2.847998328E1,-1.485928595E-1,4.189005196E-1,-1.012050271E0
2.848208989E1,-1.583666950E-1,4.360047281E-1,-1.014493704E0
2.848419651E1,-1.620318890E-1,4.543306828E-1,-1.012050271E0
2.848630312E1,-1.693622619E-1,4.726566374E-1,-1.010828495E0
2.848840974E1,-1.693622619E-1,4.946477413E-1,-1.007163286E0
2.849051640E1,-1.705839932E-1,5.141954422E-1,-1.002276421E0
2.849262302E1,-1.718057245E-1,5.325213671E-1,-9.973894954E-1
2.849472968E1,-1.754709035E-1,5.471821427E-1,-9.925025702E-1
2.849683630E1,-1.742491722E-1,5.569559336E-1,-9.863939285E-1
2.849894291E1,-1.693622619E-1,5.642863512E-1,-9.815070033E-1
2.850104953E1,-1.693622619E-1,5.667297840E-1,-9.778417945E-1
2.850315619E1,-1.705839932E-1,5.655080676E-1,-9.729548693E-1
2.850526281E1,-1.681405306E-1,5.581777096E-1,-9.705114365E-1
2.850736948E1,-1.669187993E-1,5.459604263E-1,-9.668462276E-1
2.850947604E1,-1.644753367E-1,5.349648595E-1,-9.668462276E-1
2.851158270E1,-1.620318890E-1,5.117519498E-1,-9.644027948E-1
2.851368932E1,-1.571449637E-1,4.873173833E-1,-9.656245112E-1
2.851579598E1,-1.559232324E-1,4.579958618E-1,-9.656245112E-1
2.851790260E1,-1.534797698E-1,4.262309074E-1,-9.680679440E-1
2.852000922E1,-1.510363221E-1,3.969093859E-1,-9.705114365E-1
2.852211588E1,-1.485928595E-1,3.578140438E-1,-9.753983617E-1
2.852422250E1,-1.473711282E-1,3.174969554E-1,-9.802852273E-1
2.852632911E1,-1.485928595E-1,2.808450758E-1,-9.863939285E-1
2.852843572E1,-1.461493969E-1,2.368628234E-1,-9.925025702E-1
2.853054239E1,-1.461493969E-1,1.941022873E-1,-9.986112118E-1
2.853264901E1,-1.449276656E-1,1.525634825E-1,-1.004719853E0
2.853475562E1,-1.412624866E-1,1.134681329E-1,-1.009606719E0
2.853686229E1,-1.388190240E-1,7.437278330E-2,-1.013271928E0
2.853896890E1,-1.339320987E-1,3.772090003E-2,-1.016937137E0
2.854107552E1,-1.278234571E-1,3.512472380E-3,-1.018158913E0
2.854318213E1,-1.180496216E-1,-2.458730713E-2,-1.019380569E0
2.854528880E1,-1.094975099E-1,-5.024362728E-2,-1.018158913E0
2.854739541E1,-9.728021920E-2,-6.979130208E-2,-1.015715361E0
2.854950203E1,-8.628465235E-2,-8.323032409E-2,-1.012050271E0
2.855160869E1,-7.040216774E-2,-8.933897316E-2,-1.007163286E0
2.855371531E1,-5.207622424E-2,-9.544762224E-2,-1.002276421E0
2.855582192E1,-3.252854943E-2,-9.422589093E-2,-9.961677194E-1
2.855792859E1,-1.053741761E-2,-8.689551800E-2,-9.912807941E-1
2.856003520E1,1.511890348E-2,-8.078686893E-2,-9.827287197E-1
2.856214182E1,4.077522457E-2,-6.123919412E-2,-9.741765857E-1
2.856424843E1,6.643154472E-2,-4.046979174E-2,-9.644027948E-1
2.856635505E1,9.330959618E-2,-1.114828233E-2,-9.546289444E-1
2.856846172E1,1.226311028E-1,1.817322709E-2,-9.436333776E-1
2.857056833E1,1.507308781E-1,5.360338464E-2,-9.314160943E-1
2.857267494E1,1.739437431E-1,8.903354406E-2,-9.179770350E-1
2.857478161E1,1.959348768E-1,1.232419685E-1,-9.008728266E-1
2.857688822E1,2.228129357E-1,1.598938555E-1,-8.849903345E-1
2.857899484E1,2.460257858E-1,1.965457499E-1,-8.666644096E-1
2.858110151E1,2.655734718E-1,2.307541668E-1,-8.483384848E-1
2.858320812E1,2.790125012E-1,2.612974048E-1,-8.287907839E-1
2.858531474E1,2.961167097E-1,2.930623889E-1,-8.104648590E-1
2.858742140E1,3.083339930E-1,3.187187016E-1,-7.945823669E-1
2.858952802E1,3.156643808E-1,3.394880891E-1,-7.799215913E-1
2.859163463E1,3.217730224E-1,3.565923274E-1,-7.628173828E-1
2.859374130E1,3.291034102E-1,3.724747896E-1,-7.493783832E-1
2.859584791E1,3.327685893E-1,3.785834610E-1,-7.383828163E-1
2.859795453E1,3.364337683E-1,3.834703565E-1,-7.273872495E-1
2.860006119E1,3.388772309E-1,3.834703565E-1,-7.176133990E-1
2.860216781E1,3.437641561E-1,3.810268939E-1,-7.102830410E-1
2.860427442E1,3.498727977E-1,3.773617148E-1,-7.053961158E-1
2.860638104E1,3.547597229E-1,3.712530732E-1,-7.017309070E-1
2.860848765E1,3.596466482E-1,3.565923274E-1,-7.005091906E-1
2.861059432E1,3.645335436E-1,3.529271185E-1,-7.017309070E-1
2.861270093E1,3.730856776E-1,3.358229101E-1,-7.053961158E-1
2.861480760E1,3.767508566E-1,3.199404180E-1,-7.127264738E-1
2.861691422E1,3.791943192E-1,3.052796721E-1,-7.200568318E-1
2.861902083E1,3.828594983E-1,2.893971801E-1,-7.310523987E-1
2.862112750E1,3.816377819E-1,2.722929716E-1,-7.444914579E-1
2.862323411E1,3.816377819E-1,2.454149276E-1,-7.591522336E-1
2.862534072E1,3.779725730E-1,2.160934210E-1,-7.762564421E-1
2.862744734E1,3.730856776E-1,1.941022873E-1,-7.945823669E-1
2.862955401E1,3.669770062E-1,1.660024971E-1,-8.165735006E-1
2.863166062E1,3.633118272E-1,1.366809905E-1,-8.373429179E-1
2.863376724E1,3.559814394E-1,1.000291109E-1,-8.593340516E-1
2.863587385E1,3.449858725E-1,6.948586553E-2,-8.788816929E-1
2.863798052E1,3.364337683E-1,4.505127668E-2,-8.959859014E-1
2.864008713E1,3.303251266E-1,1.450803876E-2,-9.130901098E-1
2.864219375E1,3.242164850E-1,-8.704823442E-3,-9.326378107E-1
2.864430041E1,3.181078434E-1,-3.558287397E-2,-9.521854520E-1
2.864640703E1,3.083339930E-1,-5.879573524E-2,-9.705114365E-1
2.864851364E1,3.071122766E-1,-7.956513762E-2,-9.900590777E-1
2.865062031E1,3.022253513E-1,-9.544762224E-2,-1.007163286E0
2.865272692E1,2.985601723E-1,-1.162170246E-1,-1.023045778E0
2.865483354E1,2.936732471E-1,-1.333212405E-1,-1.035263062E0
2.865694020E1,2.912297845E-1,-1.430950761E-1,-1.043815136E0
2.865904682E1,2.900080681E-1,-1.528689116E-1,-1.051145554E0
2.866115343E1,2.936732471E-1,-1.565341055E-1,-1.057254195E0
2.866326005E1,2.900080681E-1,-1.577558219E-1,-1.060919404E0
2.866536672E1,2.948949635E-1,-1.492037177E-1,-1.064584613E0
2.866747333E1,2.961167097E-1,-1.418733448E-1,-1.067028046E0
2.866958000E1,2.985601723E-1,-1.345429718E-1,-1.068249822E0
2.867168661E1,3.022253513E-1,-1.223256737E-1,-1.070693254E0
2.867379322E1,3.034470677E-1,-1.064431891E-1,-1.070693254E0
2.867589984E1,3.058905303E-1,-9.300415963E-2,-1.070693254E0
2.867800651E1,3.083339930E-1,-7.223475724E-2,-1.070693254E0
2.868011312E1,3.095557392E-1,-5.390881747E-2,-1.070693254E0
2.868221974E1,3.083339930E-1,-3.313941509E-2,-1.068249822E0
2.868432640E1,3.046688139E-1,-6.261364091E-3,-1.065806270E0
2.868643302E1,2.997818887E-1,1.939495653E-2,-1.063362837E0
2.868853963E1,2.936732471E-1,4.260781780E-2,-1.058475971E0
2.869064625E1,2.887863219E-1,6.704241037E-2,-1.058475971E0
2.869275291E1,2.826776803E-1,8.903354406E-2,-1.054810762E0
2.869485953E1,2.729038298E-1,1.134681329E-1,-1.051145554E0
2.869696614E1,2.655734718E-1,1.342375278E-1,-1.048702121E0
2.869907281E1,2.570213675E-1,1.574503928E-1,-1.046258688E0
2.870117942E1,2.472475171E-1,1.782197952E-1,-1.046258688E0
2.870328604E1,2.399171442E-1,2.014326602E-1,-1.046258688E0
2.870539270E1,2.264781147E-1,2.270889878E-1,-1.047480345E0
2.870749932E1,2.179260105E-1,2.466366589E-1,-1.051145554E0
2.870960593E1,2.044869810E-1,2.698495090E-1,-1.053588986E0
2.871171255E1,1.934914142E-1,2.893971801E-1,-1.057254195E0
2.871381922E1,1.800523996E-1,3.113883138E-1,-1.059697628E0
2.871592583E1,1.678351015E-1,3.260490894E-1,-1.065806270E0
2.871803244E1,1.531743407E-1,3.382663727E-1,-1.075580120E0
2.872013911E1,1.434005052E-1,3.492619395E-1,-1.084132314E0
2.872224572E1,1.311832070E-1,3.504836559E-1,-1.091462612E0
2.872435234E1,1.177441850E-1,3.553705812E-1,-1.100014806E0
2.872645895E1,1.091920808E-1,3.578140438E-1,-1.107345104E0
2.872856562E1,9.697478265E-2,3.541488647E-1,-1.115897179E0
2.873067224E1,8.842267841E-2,3.504836559E-1,-1.122005939E0
2.873277885E1,8.109229803E-2,3.480401933E-1,-1.130558014E0
2.873488552E1,7.742711157E-2,3.370446563E-1,-1.136666656E0
2.873699213E1,7.254019380E-2,3.297142684E-1,-1.142775297E0
2.873909875E1,7.009673119E-2,3.199404180E-1,-1.147662163E0
2.874120536E1,6.765327603E-2,3.101665974E-1,-1.153770804E0
2.874331203E1,7.009673119E-2,2.967275679E-1,-1.159879446E0
2.874541864E1,7.131846249E-2,2.796233594E-1,-1.164766431E0
2.874752526E1,7.498364896E-2,2.674060464E-1,-1.168431640E0
2.874963192E1,7.864884287E-2,2.490801066E-1,-1.170875072E0
2.875173854E1,8.475748450E-2,2.344193608E-1,-1.174540281E0
2.875384520E1,8.720094711E-2,2.209803313E-1,-1.175761938E0
2.875595182E1,9.453132749E-2,2.063195854E-1,-1.176983714E0
2.875805843E1,1.018617004E-1,1.941022873E-1,-1.175761938E0
2.876016505E1,1.079703495E-1,1.757763475E-1,-1.173318505E0
2.876227172E1,1.165224537E-1,1.635590494E-1,-1.170875072E0
2.876437833E1,1.275180280E-1,1.488982886E-1,-1.165988207E0
2.876648494E1,1.397353113E-1,1.415679157E-1,-1.159879446E0
2.876859161E1,1.507308781E-1,1.232419685E-1,-1.151327372E0
2.877069822E1,1.629481763E-1,1.110246703E-1,-1.145218730E0
2.877280484E1,1.763872057E-1,1.012508348E-1,-1.135444880E0
2.877491145E1,1.873827726E-1,9.269873053E-2,-1.126892805E0
2.877701812E1,2.008218020E-1,8.292489499E-2,-1.117118955E0
2.877912474E1,2.093739063E-1,7.315105945E-2,-1.107345104E0
2.878123135E1,2.179260105E-1,6.826414168E-2,-1.097571254E0
2.878333802E1,2.252563834E-1,6.215549260E-2,-1.089019179E0
2.878544463E1,2.301433086E-1,5.849030241E-2,-1.082910538E0
2.878755125E1,2.350302190E-1,5.238165334E-2,-1.075580120E0
2.878965786E1,2.362519503E-1,4.871646687E-2,-1.068249822E0
2.879176448E1,2.374736816E-1,4.627300799E-2,-1.062141180E0
2.879387114E1,2.399171442E-1,4.382954910E-2,-1.056032538E0
2.879597776E1,2.362519503E-1,3.772090003E-2,-1.048702121E0
2.879808437E1,2.325867712E-1,3.649916872E-2,-1.042593479E0
2.880019104E1,2.301433086E-1,3.527744114E-2,-1.036484838E0
2.880229770E1,2.264781147E-1,3.894263133E-2,-1.034041405E0
2.880440427E1,2.240346521E-1,3.894263133E-2,-1.029154420E0
2.880651093E1,2.203694731E-1,3.649916872E-2,-1.025489211E0
2.880861755E1,2.179260105E-1,3.894263133E-2,-1.021824002E0
2.881072416E1,2.118173689E-1,3.283398226E-2,-1.020602345E0
2.881283083E1,2.044869810E-1,3.161225095E-2,-1.020602345E0
2.881493744E1,2.020435184E-1,2.550360374E-2,-1.021824002E0
2.881704406E1,1.934914142E-1,2.306014486E-2,-1.025489211E0
2.881915072E1,1.886045039E-1,1.695149764E-2,-1.030376196E0
2.882125734E1,1.776089370E-1,1.450803876E-2,-1.032819629E0
2.882336395E1,1.702785641E-1,9.621120058E-3,-1.037706494E0
2.882547057E1,1.617264450E-1,3.512472380E-3,-1.043815136E0
2.882757724E1,1.543960720E-1,4.734201822E-3,-1.048702121E0
2.882968385E1,1.470656991E-1,2.290742937E-3,-1.057254195E0
2.883179046E1,1.409570426E-1,1.069013379E-3,-1.065806270E0
2.883389708E1,1.348484010E-1,-1.374445739E-3,-1.075580120E0
2.883600375E1,1.348484010E-1,1.069013379E-3,-1.084132314E0
2.883811036E1,1.336266696E-1,4.734201822E-3,-1.095127821E0
2.884021703E1,1.336266696E-1,7.177661173E-3,-1.103679895E0
2.884232364E1,1.336266696E-1,1.328630932E-2,-1.114675522E0
2.884443026E1,1.348484010E-1,1.450803876E-2,-1.125671029E0
2.884653687E1,1.385135949E-1,2.061668597E-2,-1.139110088E0
2.884864354E1,1.360701323E-1,2.306014486E-2,-1.151327372E0
2.885075015E1,1.372918636E-1,2.794706449E-2,-1.164766431E0
2.885285677E1,1.372918636E-1,3.649916872E-2,-1.176983714E0
2.885496338E1,1.360701323E-1,3.772090003E-2,-1.190422773E0
2.885707005E1,1.385135949E-1,4.382954910E-2,-1.201418281E0
2.885917666E1,1.372918636E-1,4.382954910E-2,-1.213635564E0
2.886128328E1,1.397353113E-1,4.993819445E-2,-1.224631190E0
2.886338994E1,1.434005052E-1,5.726857483E-2,-1.234405041E0
2.886549656E1,1.482874304E-1,5.971203372E-2,-1.241735339E0
2.886760317E1,1.507308781E-1,6.459894776E-2,-1.246622324E0
2.886970984E1,1.556178033E-1,7.192932814E-2,-1.250287533E0
2.887181645E1,1.592829973E-1,7.681624591E-2,-1.252730966E0
2.887392312E1,1.629481763E-1,7.803797722E-2,-1.253952622E0
2.887602968E1,1.629481763E-1,7.925970852E-2,-1.253952622E0
2.887813635E1,1.666133702E-1,7.681624591E-2,-1.252730966E0
2.888024296E1,1.641699076E-1,7.559451461E-2,-1.249065757E0
2.888234963E1,1.653916389E-1,7.192932814E-2,-1.245400548E0
2.888445625E1,1.690568328E-1,6.093376130E-2,-1.241735339E0
2.888656286E1,1.690568328E-1,4.993819445E-2,-1.238070250E0
2.888866948E1,1.715002805E-1,3.894263133E-2,-1.233183265E0
2.889077614E1,1.727220118E-1,2.672533318E-2,-1.229518056E0
2.889288276E1,1.788306683E-1,2.306014486E-2,-1.230739832E0
2.889498937E1,1.837175786E-1,1.450803876E-2,-1.235626698E0
2.889709599E1,1.910479665E-1,5.955931731E-3,-1.244178891E0
2.889920265E1,1.959348768E-1,-2.596175298E-3,-1.253952622E0
2.890130927E1,2.032652497E-1,-8.704823442E-3,-1.264948249E0
2.890341593E1,2.105956376E-1,-1.725693047E-2,-1.274722099E0
2.890552255E1,2.179260105E-1,-2.336557768E-2,-1.289382815E0
2.890762916E1,2.240346521E-1,-1.725693047E-2,-1.306487083E0
2.890973578E1,2.264781147E-1,-1.237001177E-2,-1.324813008E0
2.891184244E1,2.252563834E-1,-5.039634649E-3,-1.343138933E0
2.891394906E1,2.228129357E-1,3.512472380E-3,-1.363908291E0
2.891605567E1,2.203694731E-1,8.399390616E-3,-1.385899425E0
2.891816234E1,2.154825479E-1,2.183841541E-2,-1.407890558E0
2.892026895E1,2.069304436E-1,3.283398226E-2,-1.431103468E0
2.892237557E1,2.008218020E-1,4.505127668E-2,-1.455538034E0
2.892448218E1,1.934914142E-1,5.360338464E-2,-1.478750944E0
2.892658885E1,1.898262352E-1,6.582067907E-2,-1.503185511E0
2.892869546E1,1.837175786E-1,7.437278330E-2,-1.522733212E0
2.893080208E1,1.763872057E-1,8.292489499E-2,-1.541059136E0
2.893290875E1,1.715002805E-1,9.514218569E-2,-1.558163285E0
2.893501536E1,1.678351015E-1,1.061377525E-1,-1.574045777E0
2.893712198E1,1.605047137E-1,1.171333194E-1,-1.586263061E0
2.893922864E1,1.543960720E-1,1.244636998E-1,-1.596036911E0
2.894133526E1,1.507308781E-1,1.317940801E-1,-1.602145553E0
2.894344187E1,1.434005052E-1,1.366809905E-1,-1.608254194E0
2.894554849E1,1.348484010E-1,1.403461844E-1,-1.609475970E0
2.894765510E1,1.324049383E-1,1.415679157E-1,-1.611919403E0
2.894976177E1,1.287397593E-1,1.403461844E-1,-1.610697746E0
2.895186838E1,1.250745654E-1,1.330158114E-1,-1.609475970E0
2.895397505E1,1.262962967E-1,1.281288862E-1,-1.608254194E0
2.895608166E1,1.275180280E-1,1.220202371E-1,-1.607032537E0
2.895818828E1,1.324049383E-1,1.183550507E-1,-1.605810761E0
2.896029494E1,1.421787739E-1,1.134681329E-1,-1.605810761E0
2.896240156E1,1.495091617E-1,1.122464016E-1,-1.607032537E0
2.896450817E1,1.605047137E-1,1.073594838E-1,-1.608254194E0
2.896661479E1,1.739437431E-1,1.146898642E-1,-1.615584612E0
2.896872140E1,1.861610413E-1,1.085812151E-1,-1.624136686E0
2.897082807E1,1.983783394E-1,1.061377525E-1,-1.633910537E0
2.897293474E1,2.130390853E-1,9.880737960E-2,-1.647349596E0
2.897504130E1,2.313650399E-1,9.269873053E-2,-1.663232088E0
2.897714796E1,2.484692484E-1,8.659008145E-2,-1.680336237E0
2.897925458E1,2.643517256E-1,7.315105945E-2,-1.698662281E0
2.898136119E1,2.814559340E-1,5.971203372E-2,-1.716988206E0
2.898346786E1,2.997818887E-1,4.260781780E-2,-1.741422772E0
2.898557448E1,3.181078434E-1,2.306014486E-2,-1.764635682E0
2.898768109E1,3.364337683E-1,8.399390616E-3,-1.790291905E0
2.898978770E1,3.523162603E-1,-1.603520103E-2,-1.814726591E0
2.899189437E1,3.706422150E-1,-3.680460155E-2,-1.837939382E0
2.899400099E1,3.853029609E-1,-6.612611562E-2,-1.861152291E0
2.899610760E1,4.011854529E-1,-9.544762224E-2,-1.884365082E0
2.899821427E1,4.158461988E-1,-1.247691289E-1,-1.906356215E0
2.900032088E1,4.329504073E-1,-1.589775532E-1,-1.925903916E0
2.900242750E1,4.476111531E-1,-1.895207912E-1,-1.944229841E0
2.900453416E1,4.610501826E-1,-2.249509543E-1,-1.960112333E0
2.900664078E1,4.757109582E-1,-2.579376400E-1,-1.974773169E0
2.900874739E1,4.903717041E-1,-2.884808779E-1,-1.984546900E0
2.901085401E1,5.062541962E-1,-3.190241456E-1,-1.993099093E0
2.901296067E1,5.196931958E-1,-3.459021747E-1,-2.001651049E0
2.901506729E1,5.343539715E-1,-3.703367710E-1,-2.010203362E0
2.901717390E1,5.514581800E-1,-3.959930837E-1,-2.017533541E0
2.901928057E1,5.624537468E-1,-4.179842174E-1,-2.024863958E0
2.902138718E1,5.758927464E-1,-4.411970973E-1,-2.035859585E0
2.902349380E1,5.868883133E-1,-4.583013058E-1,-2.044411659E0
2.902560046E1,5.929969549E-1,-4.754055142E-1,-2.054185629E0
2.902770708E1,5.978838801E-1,-4.876227975E-1,-2.063959360E0
2.902981369E1,5.991056561E-1,-4.998401105E-1,-2.077398300E0
2.903192036E1,6.027708054E-1,-5.145008564E-1,-2.090837479E0
2.903402698E1,5.978838801E-1,-5.291616321E-1,-2.105498075E0
2.903613359E1,5.929969549E-1,-5.450441241E-1,-2.121380568E0
2.903824026E1,5.807796717E-1,-5.584831238E-1,-2.140928268E0
2.904034687E1,5.673406720E-1,-5.694786906E-1,-2.161697626E0
2.904245349E1,5.514581800E-1,-5.841394663E-1,-2.184910536E0
2.904456010E1,5.343539715E-1,-5.975784659E-1,-2.210566998E0
2.904666677E1,5.086976290E-1,-6.085740328E-1,-2.239888430E0
2.904877338E1,4.818195999E-1,-6.220130324E-1,-2.274096966E0
2.905088000E1,4.524980783E-1,-6.354520917E-1,-2.309526920E0
2.905298666E1,4.207331240E-1,-6.452259421E-1,-2.344957113E0
2.905509328E1,3.853029609E-1,-6.537780166E-1,-2.381608963E0
2.905719989E1,3.498727977E-1,-6.623301506E-1,-2.418261051E0
2.905930656E1,3.132209182E-1,-6.684387922E-1,-2.454912901E0
2.906141312E1,2.741255760E-1,-6.721040010E-1,-2.489121199E0
2.906351979E1,2.362519503E-1,-6.782126427E-1,-2.519664526E0
2.906562640E1,1.983783394E-1,-6.806560755E-1,-2.547764301E0
2.906773307E1,1.605047137E-1,-6.830995679E-1,-2.575864077E0
2.906983968E1,1.311832070E-1,-6.782126427E-1,-2.596633434E0
2.907194630E1,1.006399691E-1,-6.733257174E-1,-2.616181135E0
2.907405297E1,7.620538026E-2,-6.647735834E-1,-2.630841970E0
2.907615958E1,6.154462695E-2,-6.598866582E-1,-2.639394045E0
2.907826619E1,5.054906011E-2,-6.488910913E-1,-2.644280910E0
2.908037281E1,4.566214234E-2,-6.378955245E-1,-2.645502567E0
2.908247942E1,4.932733253E-2,-6.232348084E-1,-2.641837358E0
2.908458609E1,5.299251899E-2,-6.085740328E-1,-2.632063627E0
2.908669270E1,6.887500733E-2,-5.878046155E-1,-2.621068001E0
2.908879932E1,8.720094711E-2,-5.707004070E-1,-2.605185509E0
2.909090599E1,1.079703495E-1,-5.474875569E-1,-2.584416151E0
2.909301260E1,1.336266696E-1,-5.291616321E-1,-2.561203241E0
2.909511922E1,1.605047137E-1,-5.071704984E-1,-2.534325361E0
2.909722583E1,1.898262352E-1,-4.839576185E-1,-2.507447243E0
2.909933250E1,2.203694731E-1,-4.619664848E-1,-2.475682259E0
2.910143911E1,2.509126961E-1,-4.424188137E-1,-2.445138931E0
2.910354578E1,2.826776803E-1,-4.179842174E-1,-2.412152290E0
2.910565239E1,3.119991720E-1,-4.008800089E-1,-2.380387306E0
2.910775901E1,3.388772309E-1,-3.813323379E-1,-2.349843979E0
2.910986567E1,3.657552898E-1,-3.593412042E-1,-2.322966099E0
2.911197229E1,3.840812445E-1,-3.397935331E-1,-2.298531532E0
2.911407890E1,4.024071693E-1,-3.239110410E-1,-2.277761936E0
2.911618552E1,4.121810198E-1,-3.104720116E-1,-2.256992579E0
2.911829218E1,4.182896614E-1,-2.958112657E-1,-2.239888430E0
2.912039880E1,4.207331240E-1,-2.848156989E-1,-2.224005938E0
2.912250541E1,4.170679152E-1,-2.750418782E-1,-2.214232206E0
2.912461208E1,4.097375572E-1,-2.689332068E-1,-2.208123446E0
2.912671869E1,3.975202441E-1,-2.591593862E-1,-2.204458237E0
2.912882531E1,3.804160357E-1,-2.591593862E-1,-2.200793028E0
2.913093198E1,3.608683646E-1,-2.603811026E-1,-2.200793028E0
2.913303859E1,3.400989771E-1,-2.652680278E-1,-2.204458237E0
2.913514520E1,3.181078434E-1,-2.664897740E-1,-2.210566998E0
2.913725182E1,2.973384261E-1,-2.762635946E-1,-2.215453863E0
2.913935849E1,2.729038298E-1,-2.897026241E-1,-2.224005938E0
2.914146510E1,2.521344423E-1,-2.921460867E-1,-2.231336355E0
2.914357177E1,2.350302190E-1,-3.104720116E-1,-2.239888430E0
2.914567838E1,2.142608166E-1,-3.165806830E-1,-2.248440504E0
2.914778500E1,1.947131455E-1,-3.300196826E-1,-2.255770922E0
2.914989161E1,1.837175786E-1,-3.373500705E-1,-2.263101339E0
2.915199823E1,1.715002805E-1,-3.459021747E-1,-2.267988205E0
2.915410489E1,1.605047137E-1,-3.544542789E-1,-2.270431757E0
2.915621151E1,1.531743407E-1,-3.666715920E-1,-2.269209862E0
2.915831812E1,1.470656991E-1,-3.727802336E-1,-2.269209862E0
2.916042479E1,1.458439678E-1,-3.886627257E-1,-2.264322996E0
2.916253140E1,1.470656991E-1,-3.959930837E-1,-2.255770922E0
2.916463802E1,1.482874304E-1,-3.996582925E-1,-2.244775295E0
2.916674468E1,1.556178033E-1,-4.057669342E-1,-2.228892803E0
2.916885130E1,1.641699076E-1,-4.069886506E-1,-2.210566998E0
2.917095791E1,1.763872057E-1,-4.106538594E-1,-2.192240953E0
2.917306453E1,1.861610413E-1,-4.106538594E-1,-2.170249939E0
2.917517119E1,2.044869810E-1,-4.082103968E-1,-2.147037029E0
2.917727781E1,2.167042792E-1,-4.094321132E-1,-2.122602463E0
2.917938442E1,2.350302190E-1,-4.069886506E-1,-2.099389553E0
2.918149104E1,2.509126961E-1,-3.996582925E-1,-2.074954987E0
2.918359770E1,2.692386508E-1,-3.923279047E-1,-2.050520420E0
2.918570432E1,2.887863219E-1,-3.825540543E-1,-2.022420645E0
2.918781099E1,3.058905303E-1,-3.715584874E-1,-1.997985959E0
2.918991760E1,3.266599476E-1,-3.617846668E-1,-1.973551393E0
2.919202422E1,3.462076187E-1,-3.483456373E-1,-1.947895050E0
2.919413083E1,3.645335436E-1,-3.312414289E-1,-1.923460484E0
2.919623750E1,3.828594983E-1,-3.190241456E-1,-1.900247574E0
2.919834411E1,3.999637067E-1,-3.019199073E-1,-1.878256440E0
2.920045073E1,4.146244824E-1,-2.860374451E-1,-1.857487082E0
2.920255739E1,4.280634820E-1,-2.713766694E-1,-1.837939382E0
2.920466401E1,4.402807951E-1,-2.554942071E-1,-1.823278666E0
2.920677062E1,4.488328993E-1,-2.420551628E-1,-1.807396173E0
2.920887729E1,4.561632872E-1,-2.261726856E-1,-1.793957114E0
2.921098390E1,4.598284662E-1,-2.176205814E-1,-1.782961607E0
2.921309052E1,4.622719288E-1,-2.054032832E-1,-1.773187757E0
2.921519713E1,4.647153914E-1,-1.956294477E-1,-1.765857339E0
2.921730375E1,4.634936452E-1,-1.907425225E-1,-1.758527040E0
2.921941041E1,4.647153914E-1,-1.809686869E-1,-1.753640056E0
2.922151703E1,4.610501826E-1,-1.724165827E-1,-1.749974847E0
2.922362364E1,4.573850036E-1,-1.663079411E-1,-1.747531414E0
